id,sensor,file_name,timestamp,global_timestamp,range,y,x
74,6471,/workspace/data2/CCB_2023/acoustics/6471/6471.230414021016.wav,3607.0,2023-04-14 03:10:23,11616.42,-10528.94,4133.46
74,5814,/workspace/data2/CCB_2023/acoustics/5814/5814.230414023139.wav,2376.0,2023-04-14 03:11:15,3391.9,-10528.94,4133.46
75,6469,/workspace/data2/CCB_2023/acoustics/6469/6469.230413163251.wav,38195.0,2023-04-14 03:09:26,4361.92,-8666.04,8159.08
75,5816,/workspace/data2/CCB_2023/acoustics/5816/5816.230414011328.wav,7077.0,2023-04-14 03:11:24,8802.73,-8666.04,8159.08
75,6470,/workspace/data2/CCB_2023/acoustics/6470/6470.230414013242.wav,5925.0,2023-04-14 03:11:27,8621.31,-8666.04,8159.08
75,6466,/workspace/data2/CCB_2023/acoustics/6466/6466.230414015159.wav,4762.0,2023-04-14 03:11:21,2736.8,-8666.04,8159.08
75,6471,/workspace/data2/CCB_2023/acoustics/6471/6471.230414021016.wav,3626.0,2023-04-14 03:10:42,2074.55,-8666.04,8159.08
75,5814,/workspace/data2/CCB_2023/acoustics/5814/5814.230414023139.wav,2325.0,2023-04-14 03:10:24,6810.5,-8666.04,8159.08
75,6476,/workspace/data2/CCB_2023/acoustics/6476/6476.230414025057.wav,1175.0,2023-04-14 03:10:32,7594.92,-8666.04,8159.08
76,6473,/workspace/data2/CCB_2023/acoustics/6473/6473.230413151725.wav,42784.0,2023-04-14 03:10:29,6354.17,-2099.57,9315.8
76,5815,/workspace/data2/CCB_2023/acoustics/5815/5815.230413154659.wav,41049.0,2023-04-14 03:11:08,2198.37,-2099.57,9315.8
76,5814,/workspace/data2/CCB_2023/acoustics/5814/5814.230414023139.wav,2334.0,2023-04-14 03:10:33,9733.2,-2099.57,9315.8
76,6469,/workspace/data2/CCB_2023/acoustics/6469/6469.230413163251.wav,38235.0,2023-04-14 03:10:06,5445.37,-2099.57,9315.8
77,5815,/workspace/data2/CCB_2023/acoustics/5815/5815.230413154659.wav,40975.0,2023-04-14 03:09:54,4006.54,-3507.74,12885.44
77,6472,/workspace/data2/CCB_2023/acoustics/6472/6472.230413165715.wav,36797.0,2023-04-14 03:10:32,9150.26,-3507.74,12885.44
77,6471,/workspace/data2/CCB_2023/acoustics/6471/6471.230414021016.wav,3578.0,2023-04-14 03:09:54,6532.85,-3507.74,12885.44
77,5814,/workspace/data2/CCB_2023/acoustics/5814/5814.230414023139.wav,2342.0,2023-04-14 03:10:41,7058.2,-3507.74,12885.44
77,6476,/workspace/data2/CCB_2023/acoustics/6476/6476.230414025057.wav,1214.0,2023-04-14 03:11:11,2721.89,-3507.74,12885.44
77,6473,/workspace/data2/CCB_2023/acoustics/6473/6473.230413151725.wav,42847.0,2023-04-14 03:11:32,3687.7,-3507.74,12885.44
78,5816,/workspace/data2/CCB_2023/acoustics/5816/5816.230414011328.wav,7900.0,2023-04-14 03:25:07,5390.28,-9477.54,3515.5
78,6470,/workspace/data2/CCB_2023/acoustics/6470/6470.230414013242.wav,6731.0,2023-04-14 03:24:53,3163.68,-9477.54,3515.5
78,5815,/workspace/data2/CCB_2023/acoustics/5815/5815.230413154659.wav,41834.0,2023-04-14 03:24:13,11598.63,-9477.54,3515.5
78,6471,/workspace/data2/CCB_2023/acoustics/6471/6471.230414021016.wav,4401.0,2023-04-14 03:23:37,6103.8,-9477.54,3515.5
79,6476,/workspace/data2/CCB_2023/acoustics/6476/6476.230414025057.wav,2245.0,2023-04-14 03:28:22,3639.4,-7574.75,11842.68
79,6465,/workspace/data2/CCB_2023/acoustics/6465/6465.230413160741.wav,40906.0,2023-04-14 03:29:27,2922.16,-7574.75,11842.68
79,6471,/workspace/data2/CCB_2023/acoustics/6471/6471.230414021016.wav,4698.0,2023-04-14 03:28:34,2392.78,-7574.75,11842.68
79,5814,/workspace/data2/CCB_2023/acoustics/5814/5814.230414023139.wav,3436.0,2023-04-14 03:28:55,3904.52,-7574.75,11842.68
80,6469,/workspace/data2/CCB_2023/acoustics/6469/6469.230413163251.wav,39620.0,2023-04-14 03:33:11,2973.21,-2378.56,6016.47
80,5816,/workspace/data2/CCB_2023/acoustics/5816/5816.230414011328.wav,8368.0,2023-04-14 03:32:55,6243.81,-2378.56,6016.47
80,5815,/workspace/data2/CCB_2023/acoustics/5815/5815.230413154659.wav,42245.0,2023-04-14 03:31:04,4413.04,-2378.56,6016.47
80,6465,/workspace/data2/CCB_2023/acoustics/6465/6465.230413160741.wav,41006.0,2023-04-14 03:31:07,4686.04,-2378.56,6016.47
81,5818,/workspace/data2/CCB_2023/acoustics/5818/5818.230414004910.wav,9922.0,2023-04-14 03:34:32,3461.54,-3076.21,507.08
81,5816,/workspace/data2/CCB_2023/acoustics/5816/5816.230414011328.wav,8412.0,2023-04-14 03:33:39,2196.63,-3076.21,507.08
81,6473,/workspace/data2/CCB_2023/acoustics/6473/6473.230414031719.wav,1093.0,2023-04-14 03:35:32,15049.83,-3076.21,507.08
81,6465,/workspace/data2/CCB_2023/acoustics/6465/6465.230413160741.wav,41262.0,2023-04-14 03:35:23,9337.07,-3076.21,507.08
81,6469,/workspace/data2/CCB_2023/acoustics/6469/6469.230413163251.wav,39738.0,2023-04-14 03:35:09,5394.29,-3076.21,507.08
82,5818,/workspace/data2/CCB_2023/acoustics/5818/5818.230414004910.wav,9941.0,2023-04-14 03:34:51,2699.29,-4089.99,5454.33
82,5816,/workspace/data2/CCB_2023/acoustics/5816/5816.230414011328.wav,8424.0,2023-04-14 03:33:51,3312.3,-4089.99,5454.33
82,6471,/workspace/data2/CCB_2023/acoustics/6471/6471.230414021016.wav,5087.0,2023-04-14 03:35:03,5276.7,-4089.99,5454.33
82,6473,/workspace/data2/CCB_2023/acoustics/6473/6473.230414031719.wav,1021.0,2023-04-14 03:34:20,7859.46,-4089.99,5454.33
82,5815,/workspace/data2/CCB_2023/acoustics/5815/5815.230413154659.wav,42528.0,2023-04-14 03:35:47,4423.65,-4089.99,5454.33
82,6472,/workspace/data2/CCB_2023/acoustics/6472/6472.230413165715.wav,38277.0,2023-04-14 03:35:12,6280.37,-4089.99,5454.33
83,6472,/workspace/data2/CCB_2023/acoustics/6472/6472.230413165715.wav,38259.0,2023-04-14 03:34:54,3369.7,-1486.1,2070.47
83,5818,/workspace/data2/CCB_2023/acoustics/5818/5818.230414004910.wav,9958.0,2023-04-14 03:35:08,2602.43,-1486.1,2070.47
83,5816,/workspace/data2/CCB_2023/acoustics/5816/5816.230414011328.wav,8393.0,2023-04-14 03:33:20,4165.12,-1486.1,2070.47
84,5818,/workspace/data2/CCB_2023/acoustics/5818/5818.230414004910.wav,10077.0,2023-04-14 03:37:07,6318.97,-2183.22,6552.1
84,5816,/workspace/data2/CCB_2023/acoustics/5816/5816.230414011328.wav,8685.0,2023-04-14 03:38:12,7367.71,-2183.22,6552.1
84,6470,/workspace/data2/CCB_2023/acoustics/6470/6470.230414013242.wav,7548.0,2023-04-14 03:38:30,10221.64,-2183.22,6552.1
84,5814,/workspace/data2/CCB_2023/acoustics/5814/5814.230414023139.wav,3951.0,2023-04-14 03:37:30,11277.43,-2183.22,6552.1
84,6465,/workspace/data2/CCB_2023/acoustics/6465/6465.230413160741.wav,41399.0,2023-04-14 03:37:40,4252.81,-2183.22,6552.1
85,5814,/workspace/data2/CCB_2023/acoustics/5814/5814.230414023139.wav,3997.0,2023-04-14 03:38:16,7587.94,-7276.15,7784.73
85,6476,/workspace/data2/CCB_2023/acoustics/6476/6476.230414025057.wav,2803.0,2023-04-14 03:37:40,7886.65,-7276.15,7784.73
85,5815,/workspace/data2/CCB_2023/acoustics/5815/5815.230413154659.wav,42587.0,2023-04-14 03:36:46,7574.82,-7276.15,7784.73
85,6465,/workspace/data2/CCB_2023/acoustics/6465/6465.230413160741.wav,41312.0,2023-04-14 03:36:13,2924.72,-7276.15,7784.73
86,6470,/workspace/data2/CCB_2023/acoustics/6470/6470.230414013242.wav,7844.0,2023-04-14 03:43:26,11087.6,581.82,-2916.62
86,5814,/workspace/data2/CCB_2023/acoustics/5814/5814.230414023139.wav,4254.0,2023-04-14 03:42:33,20327.38,581.82,-2916.62
86,6476,/workspace/data2/CCB_2023/acoustics/6476/6476.230414025057.wav,3081.0,2023-04-14 03:42:18,19314.99,581.82,-2916.62
86,6473,/workspace/data2/CCB_2023/acoustics/6473/6473.230414031719.wav,1528.0,2023-04-14 03:42:47,18344.94,581.82,-2916.62
86,5815,/workspace/data2/CCB_2023/acoustics/5815/5815.230413154659.wav,42963.0,2023-04-14 03:43:02,12886.27,581.82,-2916.62
87,6472,/workspace/data2/CCB_2023/acoustics/6472/6472.230413165715.wav,38726.0,2023-04-14 03:42:41,16110.8,-7007.28,15695.68
87,5814,/workspace/data2/CCB_2023/acoustics/5814/5814.230414023139.wav,4328.0,2023-04-14 03:43:47,3629.32,-7007.28,15695.68
87,6471,/workspace/data2/CCB_2023/acoustics/6471/6471.230414021016.wav,5528.0,2023-04-14 03:42:24,4704.06,-7007.28,15695.68
87,5815,/workspace/data2/CCB_2023/acoustics/5815/5815.230413154659.wav,42861.0,2023-04-14 03:41:20,6284.58,-7007.28,15695.68
88,6470,/workspace/data2/CCB_2023/acoustics/6470/6470.230414013242.wav,7823.0,2023-04-14 03:43:05,5204.21,-7572.82,-497.36
88,5814,/workspace/data2/CCB_2023/acoustics/5814/5814.230414023139.wav,4292.0,2023-04-14 03:43:11,12129.95,-7572.82,-497.36
88,5815,/workspace/data2/CCB_2023/acoustics/5815/5815.230413154659.wav,42909.0,2023-04-14 03:42:08,16597.76,-7572.82,-497.36
89,5816,/workspace/data2/CCB_2023/acoustics/5816/5816.230414011328.wav,9727.0,2023-04-14 03:55:34,3438.99,-4497.91,3633.23
89,6470,/workspace/data2/CCB_2023/acoustics/6470/6470.230414013242.wav,8596.0,2023-04-14 03:55:58,6656.25,-4497.91,3633.23
89,6465,/workspace/data2/CCB_2023/acoustics/6465/6465.230413160741.wav,42503.0,2023-04-14 03:56:04,6182.11,-4497.91,3633.23
90,6469,/workspace/data2/CCB_2023/acoustics/6469/6469.230413163251.wav,41045.0,2023-04-14 03:56:56,3309.49,-2386.3,5839.83
90,5815,/workspace/data2/CCB_2023/acoustics/5815/5815.230414034654.wav,527.0,2023-04-14 03:55:41,5252.9,-2386.3,5839.83
90,6465,/workspace/data2/CCB_2023/acoustics/6465/6465.230413160741.wav,42464.0,2023-04-14 03:55:25,5034.22,-2386.3,5839.83
90,5814,/workspace/data2/CCB_2023/acoustics/5814/5814.230414023139.wav,5047.0,2023-04-14 03:55:46,11464.7,-2386.3,5839.83
91,5816,/workspace/data2/CCB_2023/acoustics/5816/5816.230414011328.wav,9748.0,2023-04-14 03:55:55,7879.14,-737.27,6592.88
91,6465,/workspace/data2/CCB_2023/acoustics/6465/6465.230413160741.wav,42479.0,2023-04-14 03:55:40,5325.93,-737.27,6592.88
91,6469,/workspace/data2/CCB_2023/acoustics/6469/6469.230413163251.wav,40981.0,2023-04-14 03:55:52,4775.63,-737.27,6592.88
91,5815,/workspace/data2/CCB_2023/acoustics/5815/5815.230414034654.wav,490.0,2023-04-14 03:55:04,3681.41,-737.27,6592.88
92,6465,/workspace/data2/CCB_2023/acoustics/6465/6465.230414040735.wav,70.0,2023-04-14 04:08:45,3853.38,-7851.51,7505.94
92,6470,/workspace/data2/CCB_2023/acoustics/6470/6470.230414013242.wav,9348.0,2023-04-14 04:08:30,8151.48,-7851.51,7505.94
92,6471,/workspace/data2/CCB_2023/acoustics/6471/6471.230414021016.wav,7106.0,2023-04-14 04:08:42,3190.67,-7851.51,7505.94
92,5814,/workspace/data2/CCB_2023/acoustics/5814/5814.230414023139.wav,5796.0,2023-04-14 04:08:15,8352.67,-7851.51,7505.94
93,6470,/workspace/data2/CCB_2023/acoustics/6470/6470.230414013242.wav,9318.0,2023-04-14 04:08:00,16187.63,3224.72,9918.07
93,6471,/workspace/data2/CCB_2023/acoustics/6471/6471.230414021016.wav,7149.0,2023-04-14 04:09:25,13290.29,3224.72,9918.07
93,5815,/workspace/data2/CCB_2023/acoustics/5815/5815.230414034654.wav,1266.0,2023-04-14 04:08:00,3708.73,3224.72,9918.07
93,6473,/workspace/data2/CCB_2023/acoustics/6473/6473.230414031719.wav,3053.0,2023-04-14 04:08:12,6413.01,3224.72,9918.07
94,6470,/workspace/data2/CCB_2023/acoustics/6470/6470.230414013242.wav,9520.0,2023-04-14 04:11:22,8901.59,-3952.86,7013.02
94,6471,/workspace/data2/CCB_2023/acoustics/6471/6471.230414021016.wav,7317.0,2023-04-14 04:12:13,6853.8,-3952.86,7013.02
94,5814,/workspace/data2/CCB_2023/acoustics/5814/5814.230414023139.wav,6077.0,2023-04-14 04:12:56,9807.6,-3952.86,7013.02
94,5815,/workspace/data2/CCB_2023/acoustics/5815/5815.230414034654.wav,1426.0,2023-04-14 04:10:40,4951.19,-3952.86,7013.02
94,6465,/workspace/data2/CCB_2023/acoustics/6465/6465.230414040735.wav,275.0,2023-04-14 04:12:10,3567.22,-3952.86,7013.02
94,6469,/workspace/data2/CCB_2023/acoustics/6469/6469.230413163251.wav,41984.0,2023-04-14 04:12:35,2911.49,-3952.86,7013.02
95,6471,/workspace/data2/CCB_2023/acoustics/6471/6471.230414021016.wav,7282.0,2023-04-14 04:11:38,4789.87,-4936.27,10585.72
95,5814,/workspace/data2/CCB_2023/acoustics/5814/5814.230414023139.wav,6040.0,2023-04-14 04:12:19,7539.47,-4936.27,10585.72
95,6473,/workspace/data2/CCB_2023/acoustics/6473/6473.230414031719.wav,3223.0,2023-04-14 04:11:02,2964.73,-4936.27,10585.72
95,5815,/workspace/data2/CCB_2023/acoustics/5815/5815.230414034654.wav,1487.0,2023-04-14 04:11:41,7448.74,-4936.27,10585.72
95,6469,/workspace/data2/CCB_2023/acoustics/6469/6469.230413163251.wav,41935.0,2023-04-14 04:11:46,3320.62,-4936.27,10585.72
96,5818,/workspace/data2/CCB_2023/acoustics/5818/5818.230414004910.wav,12865.0,2023-04-14 04:23:35,5247.99,-1493.97,-4630.99
96,5816,/workspace/data2/CCB_2023/acoustics/5816/5816.230414011328.wav,11391.0,2023-04-14 04:23:18,5351.25,-1493.97,-4630.99
96,6470,/workspace/data2/CCB_2023/acoustics/6470/6470.230414013242.wav,10266.0,2023-04-14 04:23:48,10096.07,-1493.97,-4630.99
96,6469,/workspace/data2/CCB_2023/acoustics/6469/6469.230413163251.wav,42624.0,2023-04-14 04:23:15,10270.81,-1493.97,-4630.99
96,6472,/workspace/data2/CCB_2023/acoustics/6472/6472.230413165715.wav,41163.0,2023-04-14 04:23:18,9550.3,-1493.97,-4630.99
97,5816,/workspace/data2/CCB_2023/acoustics/5816/5816.230414011328.wav,11372.0,2023-04-14 04:22:59,2922.85,-885.13,6965.65
97,6471,/workspace/data2/CCB_2023/acoustics/6471/6471.230414021016.wav,7966.0,2023-04-14 04:23:02,11655.67,-885.13,6965.65
97,6473,/workspace/data2/CCB_2023/acoustics/6473/6473.230414031719.wav,3934.0,2023-04-14 04:22:53,4111.42,-885.13,6965.65
97,6465,/workspace/data2/CCB_2023/acoustics/6465/6465.230414040735.wav,915.0,2023-04-14 04:22:50,6750.83,-885.13,6965.65
97,6469,/workspace/data2/CCB_2023/acoustics/6469/6469.230413163251.wav,42614.0,2023-04-14 04:23:05,4738.64,-885.13,6965.65
97,6472,/workspace/data2/CCB_2023/acoustics/6472/6472.230413165715.wav,41084.0,2023-04-14 04:21:59,3982.57,-885.13,6965.65
98,6465,/workspace/data2/CCB_2023/acoustics/6465/6465.230414040735.wav,885.0,2023-04-14 04:22:20,3969.64,-6362.11,7490.62
98,5814,/workspace/data2/CCB_2023/acoustics/5814/5814.230414023139.wav,6594.0,2023-04-14 04:21:33,4170.09,-6362.11,7490.62
98,5818,/workspace/data2/CCB_2023/acoustics/5818/5818.230414004910.wav,12826.0,2023-04-14 04:22:56,6178.52,-6362.11,7490.62
99,5818,/workspace/data2/CCB_2023/acoustics/5818/5818.230414004910.wav,13185.0,2023-04-14 04:28:55,4717.99,-1777.09,-4113.11
99,5816,/workspace/data2/CCB_2023/acoustics/5816/5816.230414011328.wav,11666.0,2023-04-14 04:27:53,5471.43,-1777.09,-4113.11
99,5815,/workspace/data2/CCB_2023/acoustics/5815/5815.230414034654.wav,2401.0,2023-04-14 04:26:55,12727.46,-1777.09,-4113.11
99,6465,/workspace/data2/CCB_2023/acoustics/6465/6465.230414040735.wav,1197.0,2023-04-14 04:27:32,14398.2,-1777.09,-4113.11
99,6469,/workspace/data2/CCB_2023/acoustics/6469/6469.230413163251.wav,42865.0,2023-04-14 04:27:16,9658.1,-1777.09,-4113.11
99,6472,/workspace/data2/CCB_2023/acoustics/6472/6472.230413165715.wav,41408.0,2023-04-14 04:27:23,10527.06,-1777.09,-4113.11
100,5818,/workspace/data2/CCB_2023/acoustics/5818/5818.230414004910.wav,13116.0,2023-04-14 04:27:46,4088.85,-1983.42,3319.56
100,5816,/workspace/data2/CCB_2023/acoustics/5816/5816.230414011328.wav,11632.0,2023-04-14 04:27:19,4611.82,-1983.42,3319.56
100,5815,/workspace/data2/CCB_2023/acoustics/5815/5815.230414034654.wav,2435.0,2023-04-14 04:27:29,7372.64,-1983.42,3319.56
100,6469,/workspace/data2/CCB_2023/acoustics/6469/6469.230413163251.wav,42842.0,2023-04-14 04:26:53,3557.11,-1983.42,3319.56
100,6472,/workspace/data2/CCB_2023/acoustics/6472/6472.230413165715.wav,41449.0,2023-04-14 04:28:04,2423.29,-1983.42,3319.56
101,5818,/workspace/data2/CCB_2023/acoustics/5818/5818.230414004910.wav,13647.0,2023-04-14 04:36:37,4555.11,-3516.66,2277.16
101,6472,/workspace/data2/CCB_2023/acoustics/6472/6472.230413165715.wav,41897.0,2023-04-14 04:35:32,3944.27,-3516.66,2277.16
101,5815,/workspace/data2/CCB_2023/acoustics/5815/5815.230414034654.wav,2978.0,2023-04-14 04:36:32,8858.76,-3516.66,2277.16
101,6469,/workspace/data2/CCB_2023/acoustics/6469/6469.230414043247.wav,231.0,2023-04-14 04:36:38,3303.0,-3516.66,2277.16
102,5818,/workspace/data2/CCB_2023/acoustics/5818/5818.230414004910.wav,13935.0,2023-04-14 04:41:25,2771.34,-2863.86,971.9
102,5816,/workspace/data2/CCB_2023/acoustics/5816/5816.230414011328.wav,12439.0,2023-04-14 04:40:46,2052.68,-2863.86,971.9
102,6472,/workspace/data2/CCB_2023/acoustics/6472/6472.230413165715.wav,42214.0,2023-04-14 04:40:49,4775.1,-2863.86,971.9
102,6469,/workspace/data2/CCB_2023/acoustics/6469/6469.230414043247.wav,533.0,2023-04-14 04:41:40,4472.05,-2863.86,971.9
103,5818,/workspace/data2/CCB_2023/acoustics/5818/5818.230414004910.wav,14145.0,2023-04-14 04:44:55,4368.77,-5771.23,916.9
103,5816,/workspace/data2/CCB_2023/acoustics/5816/5816.230414011328.wav,12605.0,2023-04-14 04:43:32,2854.28,-5771.23,916.9
103,6470,/workspace/data2/CCB_2023/acoustics/6470/6470.230414013242.wav,11455.0,2023-04-14 04:43:37,6602.98,-5771.23,916.9
103,6466,/workspace/data2/CCB_2023/acoustics/6466/6466.230414015159.wav,10296.0,2023-04-14 04:43:35,2109.83,-5771.23,916.9
103,6471,/workspace/data2/CCB_2023/acoustics/6471/6471.230414021016.wav,9184.0,2023-04-14 04:43:20,13757.91,-5771.23,916.9
103,5815,/workspace/data2/CCB_2023/acoustics/5815/5815.230414034654.wav,3377.0,2023-04-14 04:43:11,13803.28,-5771.23,916.9
103,6469,/workspace/data2/CCB_2023/acoustics/6469/6469.230414043247.wav,743.0,2023-04-14 04:45:10,2474.7,-5771.23,916.9
104,5818,/workspace/data2/CCB_2023/acoustics/5818/5818.230414004910.wav,14029.0,2023-04-14 04:42:59,6812.23,-3940.79,-6167.22
104,5816,/workspace/data2/CCB_2023/acoustics/5816/5816.230414011328.wav,12611.0,2023-04-14 04:43:38,5523.23,-3940.79,-6167.22
104,6470,/workspace/data2/CCB_2023/acoustics/6470/6470.230414013242.wav,11551.0,2023-04-14 04:45:13,7858.85,-3940.79,-6167.22
104,6466,/workspace/data2/CCB_2023/acoustics/6466/6466.230414015159.wav,10302.0,2023-04-14 04:43:41,13344.59,-3940.79,-6167.22
104,6465,/workspace/data2/CCB_2023/acoustics/6465/6465.230414040735.wav,2171.0,2023-04-14 04:43:46,16014.35,-3940.79,-6167.22
104,6469,/workspace/data2/CCB_2023/acoustics/6469/6469.230414043247.wav,647.0,2023-04-14 04:43:34,12522.7,-3940.79,-6167.22
104,6472,/workspace/data2/CCB_2023/acoustics/6472/6472.230413165715.wav,42383.0,2023-04-14 04:43:38,11874.95,-3940.79,-6167.22
105,5818,/workspace/data2/CCB_2023/acoustics/5818/5818.230414004910.wav,14526.0,2023-04-14 04:51:16,5169.79,1185.48,4512.91
105,5816,/workspace/data2/CCB_2023/acoustics/5816/5816.230414011328.wav,13070.0,2023-04-14 04:51:17,7605.45,1185.48,4512.91
105,5815,/workspace/data2/CCB_2023/acoustics/5815/5815.230414034654.wav,3877.0,2023-04-14 04:51:31,6181.12,1185.48,4512.91
105,6469,/workspace/data2/CCB_2023/acoustics/6469/6469.230414043247.wav,1113.0,2023-04-14 04:51:20,6105.45,1185.48,4512.91
106,5818,/workspace/data2/CCB_2023/acoustics/5818/5818.230414004910.wav,15685.0,2023-04-14 05:10:35,5979.66,-1759.56,-5369.5
106,5816,/workspace/data2/CCB_2023/acoustics/5816/5816.230414011328.wav,14306.0,2023-04-14 05:11:53,6725.95,-1759.56,-5369.5
106,6470,/workspace/data2/CCB_2023/acoustics/6470/6470.230414013242.wav,13128.0,2023-04-14 05:11:30,9519.41,-1759.56,-5369.5
106,5815,/workspace/data2/CCB_2023/acoustics/5815/5815.230414034654.wav,5051.0,2023-04-14 05:11:05,15145.75,-1759.56,-5369.5
106,6469,/workspace/data2/CCB_2023/acoustics/6469/6469.230414043247.wav,2319.0,2023-04-14 05:11:26,11018.37,-1759.56,-5369.5
106,6472,/workspace/data2/CCB_2023/acoustics/6472/6472.230414045708.wav,828.0,2023-04-14 05:10:56,10232.85,-1759.56,-5369.5
107,5818,/workspace/data2/CCB_2023/acoustics/5818/5818.230414004910.wav,15721.0,2023-04-14 05:11:11,10737.4,6323.97,11819.77
107,6471,/workspace/data2/CCB_2023/acoustics/6471/6471.230414021016.wav,10858.0,2023-04-14 05:11:14,14537.9,6323.97,11819.77
107,5814,/workspace/data2/CCB_2023/acoustics/5814/5814.230414023139.wav,9588.0,2023-04-14 05:11:27,14281.12,6323.97,11819.77
107,6476,/workspace/data2/CCB_2023/acoustics/6476/6476.230414025057.wav,8423.0,2023-04-14 05:11:20,14616.38,6323.97,11819.77
107,6472,/workspace/data2/CCB_2023/acoustics/6472/6472.230414045708.wav,862.0,2023-04-14 05:11:30,13263.34,6323.97,11819.77
108,5816,/workspace/data2/CCB_2023/acoustics/5816/5816.230414011328.wav,14246.0,2023-04-14 05:10:53,4842.49,-1322.35,-3048.8
108,6470,/workspace/data2/CCB_2023/acoustics/6470/6470.230414013242.wav,13092.0,2023-04-14 05:10:54,8487.93,-1322.35,-3048.8
108,6466,/workspace/data2/CCB_2023/acoustics/6466/6466.230414015159.wav,11976.0,2023-04-14 05:11:35,12684.68,-1322.35,-3048.8
108,6473,/workspace/data2/CCB_2023/acoustics/6473/6473.230414031719.wav,6869.0,2023-04-14 05:11:48,18039.6,-1322.35,-3048.8
108,6465,/workspace/data2/CCB_2023/acoustics/6465/6465.230414040735.wav,3844.0,2023-04-14 05:11:39,13584.64,-1322.35,-3048.8
109,5816,/workspace/data2/CCB_2023/acoustics/5816/5816.230414011328.wav,14956.0,2023-04-14 05:22:43,11529.36,7310.61,1074.01
109,6473,/workspace/data2/CCB_2023/acoustics/6473/6473.230414031719.wav,7530.0,2023-04-14 05:22:49,16073.28,7310.61,1074.01
109,5815,/workspace/data2/CCB_2023/acoustics/5815/5815.230414034654.wav,5794.0,2023-04-14 05:23:28,11504.6,7310.61,1074.01
109,6465,/workspace/data2/CCB_2023/acoustics/6465/6465.230414040735.wav,4520.0,2023-04-14 05:22:55,15093.55,7310.61,1074.01
109,6469,/workspace/data2/CCB_2023/acoustics/6469/6469.230414043247.wav,2993.0,2023-04-14 05:22:40,14210.18,7310.61,1074.01
110,5818,/workspace/data2/CCB_2023/acoustics/5818/5818.230414004910.wav,17397.0,2023-04-14 05:39:07,6052.37,-5907.2,2275.28
110,5815,/workspace/data2/CCB_2023/acoustics/5815/5815.230414034654.wav,6833.0,2023-04-14 05:40:47,10006.34,-5907.2,2275.28
110,5816,/workspace/data2/CCB_2023/acoustics/5816/5816.230414011328.wav,16054.0,2023-04-14 05:41:01,2780.44,-5907.2,2275.28
110,6470,/workspace/data2/CCB_2023/acoustics/6470/6470.230414013242.wav,14909.0,2023-04-14 05:41:11,4727.02,-5907.2,2275.28
111,6469,/workspace/data2/CCB_2023/acoustics/6469/6469.230414043247.wav,4101.0,2023-04-14 05:41:08,8716.73,-4546.95,-3503.87
111,5818,/workspace/data2/CCB_2023/acoustics/5818/5818.230414004910.wav,17521.0,2023-04-14 05:41:11,5627.38,-4546.95,-3503.87
111,5816,/workspace/data2/CCB_2023/acoustics/5816/5816.230414011328.wav,16060.0,2023-04-14 05:41:07,3426.71,-4546.95,-3503.87
111,6470,/workspace/data2/CCB_2023/acoustics/6470/6470.230414013242.wav,14900.0,2023-04-14 05:41:02,6380.14,-4546.95,-3503.87
112,5818,/workspace/data2/CCB_2023/acoustics/5818/5818.230414004910.wav,18116.0,2023-04-14 05:51:06,7844.57,-5577.29,5735.54
112,5816,/workspace/data2/CCB_2023/acoustics/5816/5816.230414011328.wav,16562.0,2023-04-14 05:49:29,5864.88,-5577.29,5735.54
112,6470,/workspace/data2/CCB_2023/acoustics/6470/6470.230414013242.wav,15408.0,2023-04-14 05:49:30,7239.26,-5577.29,5735.54
112,6471,/workspace/data2/CCB_2023/acoustics/6471/6471.230414021016.wav,13246.0,2023-04-14 05:51:02,6526.68,-5577.29,5735.54
112,5815,/workspace/data2/CCB_2023/acoustics/5815/5815.230414034654.wav,7431.0,2023-04-14 05:50:45,7346.47,-5577.29,5735.54
112,6465,/workspace/data2/CCB_2023/acoustics/6465/6465.230414040735.wav,6130.0,2023-04-14 05:49:45,3913.42,-5577.29,5735.54
113,5818,/workspace/data2/CCB_2023/acoustics/5818/5818.230414004910.wav,18127.0,2023-04-14 05:51:17,6990.51,-6935.5,-2823.22
113,5816,/workspace/data2/CCB_2023/acoustics/5816/5816.230414011328.wav,16574.0,2023-04-14 05:49:41,5065.73,-6935.5,-2823.22
113,6466,/workspace/data2/CCB_2023/acoustics/6466/6466.230414015159.wav,14257.0,2023-04-14 05:49:36,8748.01,-6935.5,-2823.22
113,6473,/workspace/data2/CCB_2023/acoustics/6473/6473.230414031719.wav,9239.0,2023-04-14 05:51:18,16814.7,-6935.5,-2823.22
113,6465,/workspace/data2/CCB_2023/acoustics/6465/6465.230414040735.wav,6213.0,2023-04-14 05:51:08,13458.56,-6935.5,-2823.22
113,6469,/workspace/data2/CCB_2023/acoustics/6469/6469.230414043247.wav,4725.0,2023-04-14 05:51:32,7888.15,-6935.5,-2823.22
113,6472,/workspace/data2/CCB_2023/acoustics/6472/6472.230414045708.wav,3142.0,2023-04-14 05:49:30,11021.89,-6935.5,-2823.22
114,5818,/workspace/data2/CCB_2023/acoustics/5818/5818.230414004910.wav,18095.0,2023-04-14 05:50:45,2903.32,839.09,1621.65
114,5816,/workspace/data2/CCB_2023/acoustics/5816/5816.230414011328.wav,16688.0,2023-04-14 05:51:35,5711.9,839.09,1621.65
