id,sensor,file_name,timestamp,global_timestamp,range,y,x
16,6471,/workspace/data/cape_cod_bay/acoustics/6471/6471.220324121814.wav,24240.0,2022-03-24 19:02:14,3402.63,1047.62,432.95
16,6476,/workspace/data/cape_cod_bay/acoustics/6476/6476.220324121514.wav,24451.0,2022-03-24 19:02:45,1575.14,1047.62,432.95
16,6468,/workspace/data/cape_cod_bay/acoustics/6468/6468.220324121619.wav,24401.0,2022-03-24 19:03:00,6848.17,1047.62,432.95
17,6468,/workspace/data/cape_cod_bay/acoustics/6468/6468.220324121619.wav,24380.0,2022-03-24 19:02:39,3807.2,413.25,1921.01
17,6470,/workspace/data/cape_cod_bay/acoustics/6470/6470.220324121901.wav,24227.0,2022-03-24 19:02:48,6859.3,413.25,1921.01
17,6476,/workspace/data/cape_cod_bay/acoustics/6476/6476.220324121514.wav,24445.0,2022-03-24 19:02:39,6560.04,413.25,1921.01
17,6471,/workspace/data/cape_cod_bay/acoustics/6471/6471.220324121814.wav,24205.0,2022-03-24 19:01:39,4697.87,413.25,1921.01
18,6471,/workspace/data/cape_cod_bay/acoustics/6471/6471.220324121814.wav,24226.0,2022-03-24 19:02:00,6320.67,1616.33,75.67
18,6470,/workspace/data/cape_cod_bay/acoustics/6470/6470.220324121901.wav,24218.0,2022-03-24 19:02:39,6366.77,1616.33,75.67
18,6476,/workspace/data/cape_cod_bay/acoustics/6476/6476.220324121514.wav,24426.0,2022-03-24 19:02:20,4218.46,1616.33,75.67
19,6470,/workspace/data/cape_cod_bay/acoustics/6470/6470.220324121901.wav,26715.0,2022-03-24 19:44:16,15539.44,7099.8,7502.37
19,6476,/workspace/data/cape_cod_bay/acoustics/6476/6476.220324121514.wav,27025.0,2022-03-24 19:45:39,12076.48,7099.8,7502.37
19,6468,/workspace/data/cape_cod_bay/acoustics/6468/6468.220324121619.wav,26916.0,2022-03-24 19:44:55,5964.25,7099.8,7502.37
19,6471,/workspace/data/cape_cod_bay/acoustics/6471/6471.220324121814.wav,26797.0,2022-03-24 19:44:51,11827.37,7099.8,7502.37
20,6468,/workspace/data/cape_cod_bay/acoustics/6468/6468.220324121619.wav,26922.0,2022-03-24 19:45:01,2880.81,10103.15,5448.02
20,6470,/workspace/data/cape_cod_bay/acoustics/6470/6470.220324121901.wav,26816.0,2022-03-24 19:45:57,15078.59,10103.15,5448.02
20,6471,/workspace/data/cape_cod_bay/acoustics/6471/6471.220324121814.wav,26780.0,2022-03-24 19:44:34,12272.39,10103.15,5448.02
21,6470,/workspace/data/cape_cod_bay/acoustics/6470/6470.220324121901.wav,27279.0,2022-03-24 19:53:40,16533.86,-2350.91,-21246.61
21,6471,/workspace/data/cape_cod_bay/acoustics/6471/6471.220324121814.wav,27239.0,2022-03-24 19:52:13,23699.16,-2350.91,-21246.61
21,6476,/workspace/data/cape_cod_bay/acoustics/6476/6476.220324121514.wav,27428.0,2022-03-24 19:52:22,17115.2,-2350.91,-21246.61
21,6468,/workspace/data/cape_cod_bay/acoustics/6468/6468.220324121619.wav,27450.0,2022-03-24 19:53:49,24665.06,-2350.91,-21246.61
22,6476,/workspace/data/cape_cod_bay/acoustics/6476/6476.220324121514.wav,28637.0,2022-03-24 20:12:31,19792.09,-15262.71,2830.82
22,6470,/workspace/data/cape_cod_bay/acoustics/6470/6470.220324121901.wav,28345.0,2022-03-24 20:11:26,13762.08,-15262.71,2830.82
22,6471,/workspace/data/cape_cod_bay/acoustics/6471/6471.220324121814.wav,28404.0,2022-03-24 20:11:38,11707.25,-15262.71,2830.82
22,6468,/workspace/data/cape_cod_bay/acoustics/6468/6468.220324121619.wav,28498.0,2022-03-24 20:11:17,19097.57,-15262.71,2830.82
23,6471,/workspace/data/cape_cod_bay/acoustics/6471/6471.220327001720.wav,8778.0,2022-03-27 02:43:38,7372.42,-4080.51,11253.85
23,6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220327001632.wav,8837.0,2022-03-27 02:43:49,11864.74,-4080.51,11253.85
23,6470,/workspace/data/cape_cod_bay/acoustics/6470/6470.220327001757.wav,8714.0,2022-03-27 02:43:11,14567.72,-4080.51,11253.85
23,6468,/workspace/data/cape_cod_bay/acoustics/6468/6468.220327001530.wav,8887.0,2022-03-27 02:43:37,10515.85,-4080.51,11253.85
24,6476,/workspace/data/cape_cod_bay/acoustics/6476/6476.220327001401.wav,8965.0,2022-03-27 02:43:26,3649.92,1082.79,-1855.86
24,6468,/workspace/data/cape_cod_bay/acoustics/6468/6468.220327001530.wav,8929.0,2022-03-27 02:44:19,6204.18,1082.79,-1855.86
24,6470,/workspace/data/cape_cod_bay/acoustics/6470/6470.220327001757.wav,8758.0,2022-03-27 02:43:55,5186.86,1082.79,-1855.86
24,6471,/workspace/data/cape_cod_bay/acoustics/6471/6471.220327001720.wav,8771.0,2022-03-27 02:43:31,7440.52,1082.79,-1855.86
25,6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220327001632.wav,13430.0,2022-03-27 04:00:22,8623.99,7972.17,422.64
25,6470,/workspace/data/cape_cod_bay/acoustics/6470/6470.220327001757.wav,13387.0,2022-03-27 04:01:04,12460.43,7972.17,422.64
25,6471,/workspace/data/cape_cod_bay/acoustics/6471/6471.220327001720.wav,13381.0,2022-03-27 04:00:21,12178.76,7972.17,422.64
25,6476,/workspace/data/cape_cod_bay/acoustics/6476/6476.220327001401.wav,13584.0,2022-03-27 04:00:25,6446.34,7972.17,422.64
26,6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220327001632.wav,15404.0,2022-03-27 04:33:16,3026.79,3912.77,-240.52
26,6471,/workspace/data/cape_cod_bay/acoustics/6471/6471.220327001720.wav,15401.0,2022-03-27 04:34:01,8415.4,3912.77,-240.52
26,6476,/workspace/data/cape_cod_bay/acoustics/6476/6476.220327001401.wav,15566.0,2022-03-27 04:33:27,3443.25,3912.77,-240.52
26,6468,/workspace/data/cape_cod_bay/acoustics/6468/6468.220327001530.wav,15475.0,2022-03-27 04:33:25,3650.04,3912.77,-240.52
27,6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220327001632.wav,16846.0,2022-03-27 04:57:18,3565.56,2735.19,131.25
27,6471,/workspace/data/cape_cod_bay/acoustics/6471/6471.220327001720.wav,16810.0,2022-03-27 04:57:30,7388.14,2735.19,131.25
27,6470,/workspace/data/cape_cod_bay/acoustics/6470/6470.220327001757.wav,16758.0,2022-03-27 04:57:15,7423.44,2735.19,131.25
27,6468,/workspace/data/cape_cod_bay/acoustics/6468/6468.220327001530.wav,16971.0,2022-03-27 04:58:21,3904.28,2735.19,131.25
28,6470,/workspace/data/cape_cod_bay/acoustics/6470/6470.220330001721.wav,38772.0,2022-03-30 11:03:33,9312.8,-8061.84,4647.51
28,6471,/workspace/data/cape_cod_bay/acoustics/6471/6471.220330001639.wav,38747.0,2022-03-30 11:02:26,4248.84,-8061.84,4647.51
28,6476,/workspace/data/cape_cod_bay/acoustics/6476/6476.220330001313.wav,39007.0,2022-03-30 11:03:20,14037.89,-8061.84,4647.51
28,6468,/workspace/data/cape_cod_bay/acoustics/6468/6468.220330001447.wav,38908.0,2022-03-30 11:03:15,11613.11,-8061.84,4647.51
29,6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220331001536.wav,29555.0,2022-03-31 08:28:11,6373.89,-6572.83,-334.7
29,6471,/workspace/data/cape_cod_bay/acoustics/6471/6471.220331001626.wav,29481.0,2022-03-31 08:27:47,5728.68,-6572.83,-334.7
29,6476,/workspace/data/cape_cod_bay/acoustics/6476/6476.220331001304.wav,29700.0,2022-03-31 08:28:04,10964.32,-6572.83,-334.7
29,6468,/workspace/data/cape_cod_bay/acoustics/6468/6468.220331001435.wav,29607.0,2022-03-31 08:28:02,11034.61,-6572.83,-334.7
30,6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220331121531.wav,1343.0,2022-03-31 12:37:54,13375.37,9741.08,-182.43
30,6470,/workspace/data/cape_cod_bay/acoustics/6470/6470.220331121705.wav,1266.0,2022-03-31 12:38:11,18000.28,9741.08,-182.43
30,6471,/workspace/data/cape_cod_bay/acoustics/6471/6471.220331121620.wav,1344.0,2022-03-31 12:38:44,17621.09,9741.08,-182.43
30,6476,/workspace/data/cape_cod_bay/acoustics/6476/6476.220331121258.wav,1546.0,2022-03-31 12:38:44,13055.05,9741.08,-182.43
30,6468,/workspace/data/cape_cod_bay/acoustics/6468/6468.220331121429.wav,1389.0,2022-03-31 12:37:38,13774.24,9741.08,-182.43
31,6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220331121531.wav,1363.0,2022-03-31 12:38:14,15471.61,7227.79,-12203.29
31,6471,/workspace/data/cape_cod_bay/acoustics/6471/6471.220331121620.wav,1335.0,2022-03-31 12:38:35,18387.04,7227.79,-12203.29
31,6470,/workspace/data/cape_cod_bay/acoustics/6470/6470.220331121705.wav,1255.0,2022-03-31 12:38:00,13609.72,7227.79,-12203.29
31,6468,/workspace/data/cape_cod_bay/acoustics/6468/6468.220331121429.wav,1444.0,2022-03-31 12:38:33,15815.87,7227.79,-12203.29
32,6474,/workspace/data/cape_cod_bay/acoustics/6474/6474.220401001525.wav,4946.0,2022-04-01 01:37:51,5819.8,2370.54,4677.64
32,6471,/workspace/data/cape_cod_bay/acoustics/6471/6471.220401001615.wav,4870.0,2022-04-01 01:37:25,6183.75,2370.54,4677.64
32,6476,/workspace/data/cape_cod_bay/acoustics/6476/6476.220401001253.wav,4991.0,2022-04-01 01:36:04,8409.84,2370.54,4677.64
32,6468,/workspace/data/cape_cod_bay/acoustics/6468/6468.220401001423.wav,4990.0,2022-04-01 01:37:33,2491.11,2370.54,4677.64
