method_thresh,num_sources,std,over_predict_sources,FN,FP,percent_possible_detections,loc_error_0,loc_error_1,loc_error_2,loc_error_3,best_loc_error_0,best_loc_error_1,best_loc_error_2,best_loc_error_3
inf,4,0,False,False,False,1.0,9.713407672867936e-13,2.2737367544323206e-13,0.0,2.3982264690094994e-12,2.2737367544323206e-13,4.547473508864641e-13,0.0,1.1368683772161603e-12
inf,4,0,False,False,False,1.0,1.7053025658242404e-13,2.2737367544323206e-13,0.0,1.1368683772161603e-12,3.979039320256561e-13,5.084229945850415e-13,0.0,4.279520504660175e-12
inf,4,0,False,False,False,1.0,9.374856803373542e-13,5.084229945850415e-13,0.0,5.0651282003731154e-12,1.1368683772161603e-12,0.0,2.2737367544323206e-13,4.43961293735052e-12
inf,4,0,False,False,False,1.0,9.927276321703277e-13,5.084229945850415e-13,2.2737367544323206e-13,3.811477339295427e-12,2.033691978340166e-12,5.084229945850415e-13,0.0,9.347934365301496e-12
inf,4,0,False,False,False,1.0,3.410605131648481e-13,5.084229945850415e-13,0.0,3.749942721349417e-12,6.277531471040912e-12,2.2737367544323206e-13,2.2737367544323206e-13,7.528266510754886e-12
inf,4,0,False,False,False,1.0,8.483963577785123e-12,0.0,6.391386658029897e-10,1.3181791510429088e-11,1.2505552149377763e-12,2.2737367544323206e-13,6.749679756708835e-10,8.198074455012805e-12
inf,4,0,False,False,False,1.0,1.5524914884047068e-11,2.2737367544323206e-13,2.2737367544323206e-13,4.386897985926848e-12,1.3160970161521673e-11,2.2737367544323206e-13,4.547473508864641e-13,1.667751423237155e-11
inf,4,0,False,False,False,1.0,2.008238649682566e-11,2.2737367544323206e-13,2.2737367544323206e-13,4.128444806662084e-11,2.7473209993629473e-11,2.2737367544323206e-13,0.0,2.8947088981730392e-11
inf,4,0,False,False,False,1.0,6.31651439213844e-11,2.2737367544323206e-13,2.2737367544323206e-13,3.34109736664076e-11,1.2881401017497152e-11,2.2737367544323206e-13,1.1368683772161603e-13,3.80855996788815e-11
inf,4,0,False,False,False,1.0,1.7148262585783818e-11,2.2737367544323206e-13,1.1368683772161603e-13,5.034414658776888e-11,6.79077034241052e-11,2.2737367544323206e-13,1.1368683772161603e-13,5.878609957193704e-11
inf,4,0,False,False,False,1.0,4.1862835980479e-11,4.687428401686771e-13,1.1368683772161603e-13,8.204386119233622e-11,2.5348854836801614e-11,4.547473508864641e-13,1.1368683772161603e-13,7.183937753065502e-11
inf,4,0,False,False,False,1.0,2.649620690777553e-10,2.2737367544323206e-13,1.1368683772161603e-13,1.1150586792827406e-10,5.972444350784316e-10,5.684341886080801e-13,1.1368683772161603e-13,1.040241398765395e-10
inf,3,0,False,False,False,1.0,4.263256414560601e-13,1.1368683772161603e-13,3.410605131648481e-13,,1.036330485794077e-09,5.084229945850415e-13,0.0,
inf,3,0,False,False,False,1.0,3.979039320256561e-13,1.1368683772161603e-13,5.684341886080801e-13,,2.4158453015843406e-13,6.431098710768743e-13,9.374856803373542e-13,
inf,3,0,False,False,False,1.0,4.547473508864641e-13,2.2737367544323206e-13,1.1368683772161603e-13,,1.9895196601282805e-13,5.084229945850415e-13,2.2737367544323206e-13,
inf,3,0,False,False,False,1.0,3.126388037344441e-13,4.547473508864641e-13,3.410605131648481e-13,,1.9895196601282805e-13,4.687428401686771e-13,0.0,
inf,3,0,False,False,False,1.0,1.9895196601282805e-13,4.547473508864641e-13,2.2737367544323206e-13,,1.1368683772161603e-13,7.279509460923746e-13,3.410605131648481e-13,
inf,3,0,False,False,False,1.0,0.0,3.410605131648481e-13,1.1368683772161603e-13,,8.526512829121202e-14,1.5463081705019526e-12,2.2737367544323206e-13,
inf,3,0,False,False,False,1.0,5.684341886080802e-14,1.7053025658242404e-12,4.547473508864641e-13,,9.112693272687351e-13,1.016845989170083e-12,4.547473508864641e-13,
