in_sensors,method_thresh,num_delete,num_sources,std,over_predict_sources,FN,FP,percent_possible_detections,localization_error,best_localization_error
True,0.5,0,1,0,False,False,False,1.0,2.033691978340166e-12;,2.033691978340166e-12;
True,0.5,0,1,0,False,False,False,1.0,7.103380699760832e-12;,7.103380699760832e-12;
True,0.5,0,1,0,False,False,False,1.0,6.760305380939147e-12;,6.760305380939147e-12;
True,0.5,0,1,0,False,False,False,1.0,1.8749713606747085e-12;,1.8749713606747085e-12;
True,0.5,0,1,0,False,False,False,1.0,4.918844673007683e-12;,4.918844673007683e-12;
True,0.5,0,1,0,False,False,False,1.0,2.448889430131432e-12;,2.448889430131432e-12;
True,0.5,0,1,0,False,False,False,1.0,6.8815761325920705e-12;,6.8815761325920705e-12;
True,0.5,0,1,0,False,False,False,1.0,1.411915463564585e-11;,1.411915463564585e-11;
True,0.5,0,1,0,False,False,False,1.0,1.1504299109832135e-11;,1.1504299109832135e-11;
True,0.5,0,1,0,False,False,False,1.0,7.103380699760832e-12;,7.103380699760832e-12;
True,0.5,0,1,0,False,False,False,1.0,1.0951766470309208e-11;,1.0951766470309208e-11;
True,0.5,0,1,0,False,False,False,1.0,1.0616183799292005e-11;,1.0616183799292005e-11;
True,0.5,0,1,0,False,False,False,1.0,6.821210263296962e-12;,6.821210263296962e-12;
True,0.5,0,1,0,False,False,False,1.0,5.4569682106375694e-12;,5.4569682106375694e-12;
True,0.5,0,1,0,False,False,False,1.0,6.431098710768743e-12;,6.431098710768743e-12;
True,0.5,0,1,0,False,False,False,1.0,6.431098710768743e-12;,6.431098710768743e-12;
True,0.5,0,1,0,False,False,False,1.0,4.897778860262864e-12;,4.897778860262864e-12;
True,0.5,0,1,0,False,False,False,1.0,5.4569682106375694e-12;,5.4569682106375694e-12;
True,0.5,0,1,0,False,False,False,1.0,6.926505289687983e-12;,6.926505289687983e-12;
True,0.5,0,1,0,False,False,False,1.0,4.547473508864641e-12;,4.547473508864641e-12;
True,0.5,0,1,0,False,False,False,1.0,5.752149554916067e-12;,5.752149554916067e-12;
True,0.5,0,1,0,False,False,False,1.0,6.558459564010244e-12;,6.558459564010244e-12;
True,0.5,0,1,0,False,False,False,1.0,9.795557720525728e-12;,9.795557720525728e-12;
True,0.5,0,1,0,False,False,False,1.0,4.547473508864641e-12;,4.547473508864641e-12;
True,0.5,0,1,0,False,False,False,1.0,1.016845989170083e-11;,1.016845989170083e-11;
True,0.5,0,1,0,False,False,False,1.0,7.059577317822925e-12;,7.059577317822925e-12;
True,0.5,0,1,0,False,False,False,1.0,8.829596408280667e-12;,8.829596408280667e-12;
True,0.5,0,1,0,False,False,False,1.0,1.2862197421537486e-11;,1.2862197421537486e-11;
True,0.5,0,1,0,False,False,False,1.0,7.71731845292249e-12;,7.71731845292249e-12;
True,0.5,0,1,0,False,False,False,1.0,6.366462912410498e-12;,6.366462912410498e-12;
True,0.5,0,1,0,False,False,False,1.0,2.448889430131432e-12;,2.448889430131432e-12;
True,0.5,0,1,0,False,False,False,1.0,7.77072613829435e-12;,7.77072613829435e-12;
True,0.5,0,1,0,False,False,False,1.0,1.1936576582599344e-11;,1.1936576582599344e-11;
True,0.5,0,1,0,False,False,False,1.0,1.2862197421537486e-11;,1.2862197421537486e-11;
True,0.5,0,1,0,False,False,False,1.0,1.4999770885397668e-11;,1.4999770885397668e-11;
True,0.5,0,1,0,False,False,False,1.0,5.1448789686149945e-12;,5.1448789686149945e-12;
True,0.5,0,1,0,False,False,False,1.0,6.366462912410498e-12;,6.366462912410498e-12;
True,0.5,0,1,0,False,False,False,1.0,8.198074455012805e-12;,8.198074455012805e-12;
True,0.5,0,1,0,False,False,False,1.0,2.9118037843694986e-12;,2.9118037843694986e-12;
True,0.5,0,1,0,False,False,False,1.0,4.547473508864641e-12;,4.547473508864641e-12;
True,0.5,0,1,0,False,False,False,1.0,5.752149554916067e-12;,5.752149554916067e-12;
True,0.5,0,1,0,False,False,False,1.0,1.3853010579375966e-11;,1.3853010579375966e-11;
True,0.5,0,1,0,False,False,False,1.0,1.4206761399521663e-11;,1.4206761399521663e-11;
True,0.5,0,1,0,False,False,False,1.0,1.2732925824820995e-11;,1.2732925824820995e-11;
True,0.5,0,1,0,False,False,False,1.0,4.834030647877921e-12;,4.834030647877921e-12;
True,0.5,0,1,0,False,False,False,1.0,1.4380373887290168e-12;,1.4380373887290168e-12;
True,0.5,0,1,0,False,False,False,1.0,5.823607568738997e-12;,5.823607568738997e-12;
True,0.5,0,1,0,False,False,False,1.0,4.547473508864641e-12;,4.547473508864641e-12;
True,0.5,0,1,0,False,False,False,1.0,3.637978807091713e-12;,3.637978807091713e-12;
True,0.5,0,1,0,False,False,False,1.0,1.22359997904584e-11;,1.22359997904584e-11;
True,0.5,0,1,0,False,False,False,1.0,3.749942721349417e-12;,3.749942721349417e-12;
True,0.5,0,1,0,False,False,False,1.0,1.0989466294262977e-11;,1.0989466294262977e-11;
True,0.5,0,1,0,False,False,False,1.0,1.1504299109832135e-11;,1.1504299109832135e-11;
True,0.5,0,1,0,False,False,False,1.0,7.458411103860602e-12;,7.458411103860602e-12;
True,0.5,0,1,0,False,False,False,1.0,1.1504299109832135e-11;,1.1504299109832135e-11;
True,0.5,0,1,0,False,False,False,1.0,8.580155856231252e-12;,8.580155856231252e-12;
True,0.5,0,1,0,False,False,False,1.0,2.8760747774580336e-12;,2.8760747774580336e-12;
True,0.5,0,1,0,False,False,False,1.0,1.0289757937229989e-11;,1.0289757937229989e-11;
True,0.5,0,1,0,False,False,False,1.0,8.957483989248525e-12;,8.957483989248525e-12;
True,0.5,0,1,0,False,False,False,1.0,4.547473508864641e-13;,4.547473508864641e-13;
True,0.5,0,1,0,False,False,False,1.0,3.749942721349417e-12;,3.749942721349417e-12;
True,0.5,0,1,0,False,False,False,1.0,1.2202151870040997e-11;,1.2202151870040997e-11;
True,0.5,0,1,0,False,False,False,1.0,4.067383956680332e-12;,4.067383956680332e-12;
True,0.5,0,1,0,False,False,False,1.0,6.9414170513817895e-12;,6.9414170513817895e-12;
True,0.5,0,1,0,False,False,False,1.0,4.897778860262864e-12;,4.897778860262864e-12;
True,0.5,0,1,0,False,False,False,1.0,1.4206761399521663e-11;,1.4206761399521663e-11;
True,0.5,0,1,0,False,False,False,1.0,1.4665161412810538e-11;,1.4665161412810538e-11;
True,0.5,0,1,0,False,False,False,1.0,9.363821064641343e-12;,9.363821064641343e-12;
True,0.5,0,1,0,False,False,False,1.0,1.3853010579375966e-11;,1.3853010579375966e-11;
True,0.5,0,1,0,False,False,False,1.0,9.795557720525728e-12;,9.795557720525728e-12;
True,0.5,0,1,0,False,False,False,1.0,1.0606439709309235e-11;,1.0606439709309235e-11;
True,0.5,0,1,0,False,False,False,1.0,6.366462912410498e-12;,6.366462912410498e-12;
True,0.5,0,1,0,False,False,False,1.0,1.1647215137477994e-11;,1.1647215137477994e-11;
True,0.5,0,1,0,False,False,False,1.0,1.0289757937229989e-11;,1.0289757937229989e-11;
