k,consistency_thresh,method_thresh,prune,max_time_offset,std,success_rate,theta_error
4,3500,inf,False,0,0,True,0.047999629110456965
4,3500,inf,False,0,0,True,1.9541692522274303
4,3500,inf,False,0,0,True,0.2715620410328512
4,3500,inf,False,0,0,True,1.0706389801597922
4,3500,inf,False,0,0,True,0.1937933538099159
4,3500,inf,False,0,0,True,0.9049049179287181
4,3500,inf,False,0,0,True,0.45109929722386966
4,3500,inf,False,0,0,True,0.26482892471226194
4,3500,inf,False,0,0,True,0.32375027092000863
4,3500,inf,False,0,0,True,6.305749834908243
4,3500,inf,False,0,0,True,0.20892675224276758
4,3500,inf,False,0,0,True,0.07895598357535327
4,3500,inf,False,0,0,True,0.1810666602611839
4,3500,inf,False,0,0,True,0.5721472965848875
4,3500,inf,False,0,0,True,0.925394153893393
4,3500,inf,False,0,0,True,0.5169407950699707
4,3500,inf,False,0,0,True,0.1423547153725977
4,3500,inf,False,0,0,True,6.5809601794462615
4,3500,inf,False,0,0,True,0.029762681575924432
4,3500,inf,False,0,0,True,0.07375685841308144
4,3500,inf,False,0,0,True,5.567597053470337
4,3500,inf,False,0,0,True,0.3545606757705855
4,3500,inf,False,0,0,True,1.1971790772927626
4,3500,inf,False,0,0,True,142.27570103875817
4,3500,inf,False,0,0,True,0.2263913702120437
4,3500,inf,False,0,0,True,0.3381249340189143
4,3500,inf,False,0,0,True,0.42888599268778904
4,3500,inf,False,0,0,True,0.17741405010006162
4,3500,inf,False,0,0,True,1.2535266012839372
4,3500,inf,False,0,0,True,0.4732618591503659
4,3500,inf,False,0,0,True,0.8788312087971377
4,3500,inf,False,0,0,True,0.564946589925654
4,3500,inf,False,0,0,True,5.807136145300298
4,3500,inf,False,0,0,True,0.32450730120753235
4,3500,inf,False,0,0,True,24.53354204838912
4,3500,inf,False,0,0,True,1.57193307909494
4,3500,inf,False,0,0,True,0.6166193569203671
4,3500,inf,False,0,0,True,6.427725069172325
4,3500,inf,False,0,0,True,0.9897649539845261
4,3500,inf,False,0,250,True,0.7500163152169605
4,3500,inf,False,0,250,True,0.31863412698850624
4,3500,inf,False,0,250,True,2.2041109252018267
4,3500,inf,False,0,250,True,1.725526967457533
4,3500,inf,False,0,250,True,1.5818312065933924
4,3500,inf,False,0,250,True,1.656894334866358
4,3500,inf,False,0,250,True,0.516470237882495
4,3500,inf,False,0,250,True,0.08162299559084829
4,3500,inf,False,0,250,True,150.74502947221188
4,3500,inf,False,0,250,True,2.5967877962360575
4,3500,inf,False,0,250,True,2.0859410857115606
4,3500,inf,False,0,250,True,7.621374971221499
4,3500,inf,False,0,250,True,1.2896503411572198
4,3500,inf,False,0,250,True,1.0668581853513301
4,3500,inf,False,0,250,True,3.0873619030588753
4,3500,inf,False,0,250,True,0.5271562764903948
4,3500,inf,False,0,250,True,0.09721461865826342
4,3500,inf,False,0,250,True,1.178201797184414
4,3500,inf,False,0,250,True,2.1882002231167235
4,3500,inf,False,0,250,True,8.392675334641172
4,3500,inf,False,0,250,True,2.0615481630477177
4,3500,inf,False,0,250,True,0.6927543476932811
4,3500,inf,False,0,250,True,0.7849210398705182
4,3500,inf,False,0,250,True,0.5046377683089176
4,3500,inf,False,0,250,True,9.433014428139785
4,3500,inf,False,0,250,True,5.573949051855109
4,3500,inf,False,0,250,True,2.288204343586912
4,3500,inf,False,0,250,True,10.82326011364421
4,3500,inf,False,0,250,True,0.09902451973900384
4,3500,inf,False,0,250,True,0.32277561636182384
4,3500,inf,False,0,250,True,0.25102480163381813
4,3500,inf,False,0,250,True,0.09181720042491293
4,3500,inf,False,0,250,True,1.650782822463654
4,3500,inf,False,0,250,True,0.6655630499273393
4,3500,inf,False,0,250,True,1.596012130324084
4,3500,inf,False,0,250,True,0.3866875474724729
4,3500,inf,False,0,250,True,0.4441026729248563
4,3500,inf,False,0,250,True,1.8823875046610965
4,3500,inf,False,0,250,True,0.6781978722853879
4,3500,inf,False,0,250,True,0.1842293426682673
4,3500,inf,False,0,250,True,1.3434343730192637
4,3500,inf,False,0,250,True,0.23054066719731736
4,3500,inf,False,0,250,True,4.536068594132875
4,3500,inf,False,0,250,True,0.108152777700667
4,3500,inf,False,0,250,True,0.2261711716225534
4,3500,inf,False,0,250,True,0.06191043557801379
4,3500,inf,False,0,250,True,4.415372281606679
4,3500,inf,False,0,250,True,6.025548479375843
4,3500,inf,False,0,250,True,5.8485621706091635
4,3500,inf,False,0,250,True,0.5278774281509513
4,3500,inf,False,0,250,True,0.1902952426357487
4,3500,inf,False,0,250,True,0.03689590147743793
4,3500,inf,False,0,250,True,0.4686447154325768
4,3500,inf,False,0,250,True,1.7778893371675502
4,3500,inf,False,0,250,True,2.801210301132606
4,3500,inf,False,0,250,True,1.4323886506733583
4,3500,inf,False,0,250,True,1.9852968035739167
4,3500,inf,False,0,250,True,1.010429819454572
4,3500,inf,False,0,250,True,0.48907379389528316
4,3500,inf,False,0,250,True,0.058115296573884034
4,3500,inf,False,0,250,True,2.131939539456681
4,3500,inf,False,0,250,True,0.10070288415100492
4,3500,inf,False,0,250,True,1.6160002652605012
4,3500,inf,False,0,250,True,0.36845331737211495
4,3500,inf,False,0,250,True,8.166149015076954
4,3500,inf,False,0,250,True,0.5812934676225687
4,3500,inf,False,0,250,True,3.8026794681063194
4,3500,inf,False,0,250,True,0.6784198645130601
4,3500,inf,False,0,250,True,0.49655510862134733
4,3500,inf,False,0,250,True,2.492043733781152
4,3500,inf,False,0,250,True,1.2661347159871177
4,3500,inf,False,0,250,True,1.0854622159401899
4,3500,inf,False,0,250,True,1.0304697867969708
4,3500,inf,False,0,250,True,4.0748344459269035
4,3500,inf,False,0,250,True,3.6210800774472034
4,3500,inf,False,0,250,True,1.86114279715364
4,3500,inf,False,0,250,True,0.1687424404031077
4,3500,inf,False,0,250,True,0.3339004460394843
4,3500,inf,False,0,250,True,0.5598157033214903
4,3500,inf,False,0,250,True,1.2534986567140294
4,3500,inf,False,0,250,True,0.4593056549958163
4,3500,inf,False,0,250,True,0.5900972440009369
4,3500,inf,False,0,250,True,0.2038770479597911
4,3500,inf,False,0,250,True,1.0739901963474523
4,3500,inf,False,0,250,True,5.2745921744475055
4,3500,inf,False,0,250,True,0.016494053546637133
4,3500,inf,False,0,250,True,0.8873302840834789
4,3500,inf,False,0,250,True,6.0200141586549165
4,3500,inf,False,0,250,True,1.2780752597981362
4,3500,inf,False,0,250,True,1.5689810300625666
4,3500,inf,False,0,250,True,1.147715179630909
4,3500,inf,False,0,250,True,2.2116270423761266
4,3500,inf,False,0,250,True,2.906198456153163
4,3500,inf,False,0,250,True,1.2414635442524968
4,3500,inf,False,0,250,True,0.5139323577516492
4,3500,inf,False,0,250,True,2.202306673727186
4,3500,inf,False,0,250,True,0.5321494768638555
4,3500,inf,False,0,250,True,4.89293989670891
4,3500,inf,False,0,250,True,2.081152116973243
4,3500,inf,False,0,250,True,0.48860144121252347
4,3500,inf,False,0,250,True,2.3075229172867324
4,3500,inf,False,0,250,True,2.6339364868015593
4,3500,inf,False,0,250,True,3.0090116055616534
4,3500,inf,False,0,250,True,0.24300841697727904
4,3500,inf,False,0,250,True,2.8283372328822765
4,3500,inf,False,0,250,True,3.3297957699884435
4,3500,inf,False,0,250,True,8.10210800917006
4,3500,inf,False,0,250,True,21.974308441175523
4,3500,inf,False,0,250,True,8.380415940808888
4,3500,inf,False,0,250,True,1.7551403810320352
4,3500,inf,False,0,250,True,1.0995856811292697
4,3500,inf,False,0,250,True,0.5823239248496996
4,3500,inf,False,0,250,True,0.04153844939298068
4,3500,inf,False,0,250,True,1.0644354727827618
4,3500,inf,False,0,250,True,2.5887912598380183
4,3500,inf,False,0,250,True,0.8947878931767477
4,3500,inf,False,0,250,True,1.124708116927705
4,3500,inf,False,0,250,True,0.2992766287996709
4,3500,inf,False,0,250,True,0.3517703034797037
4,3500,inf,False,0,250,True,0.13231777148716617
4,3500,inf,False,0,250,True,0.34102695110979653
4,3500,inf,False,0,250,True,2.9509309804504142
4,3500,inf,False,0,250,True,0.9534093747623871
4,3500,inf,False,0,250,True,0.8226037989558819
4,3500,inf,False,0,250,True,0.7043766276521453
4,3500,inf,False,0,250,True,0.4041412441301553
4,3500,inf,False,0,250,True,0.009230432723477122
4,3500,inf,False,0,250,True,0.9234196463973365
4,3500,inf,False,0,250,True,1.1922487608056258
