k,consistency_thresh,method_thresh,prune,max_time_offset,measurement_variance,success_rate,theta_error,std
4,1000,0.95,False,0,1000.0,True,0.0551821377955974,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.0519111994585053,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.3229787643781776,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.112160405361422,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.0955967273731772,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.362645488781709,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.2637954551521986,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.172560664151689,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.0410964805693225,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.0949393821956547,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.0749869708576511,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.0114085860696206,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.2567890450673928,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.050891051814645,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.1839212987004828,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.0578098575110317,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.1997700399983699,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.1522392309593812,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.0615574217740153,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.213811013761159,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.070062612148817,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.2494483301933741,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.2975428132607032,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.2481841037084677,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.0185731004640388,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.0189915784987135,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.0616942617929794,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.3304127680398894,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.0534761898571929,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.1643314211458175,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.0459440650821676,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.1551778595814141,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.1320151170307042,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.3601121833102354,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.2285974293858999,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.2148166512589924,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.1136884699868261,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.2523004099146675,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.0199573096843082,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.0594129601422324,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.1776066660253406,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.1588062959426537,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.2641915806571759,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.2125409364698178,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.2291310486860709,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.0600184840903068,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.0109912137324243,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.2760762321363259,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.0406096693903337,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.1556249186690479,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.1899645064405817,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.3051861056648013,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.4663798968110377,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.0968584999541661,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.0001525579538892,31.622776601683793
4,1000,0.95,False,0,1000.0,True,0.1708418700612242,31.622776601683793
4,1000,0.95,False,0,10000.0,True,0.4676977778248101,100.0
4,1000,0.95,False,0,10000.0,True,0.3672263566413933,100.0
4,1000,0.95,False,0,10000.0,True,0.4208371269520512,100.0
4,1000,0.95,False,0,10000.0,True,114.91154898078912,100.0
4,1000,0.95,False,0,10000.0,True,0.4659797941510035,100.0
4,1000,0.95,False,0,10000.0,True,0.0546974977670975,100.0
4,1000,0.95,False,0,10000.0,True,0.4965505837594577,100.0
4,1000,0.95,False,0,10000.0,True,0.3178638103311186,100.0
4,1000,0.95,False,0,10000.0,True,0.1628964484062862,100.0
4,1000,0.95,False,0,10000.0,True,0.129524013789279,100.0
4,1000,0.95,False,0,10000.0,True,2.3015551210730507,100.0
4,1000,0.95,False,0,10000.0,True,0.3790315012764722,100.0
4,1000,0.95,False,0,10000.0,True,0.7991675198013439,100.0
4,1000,0.95,False,0,10000.0,True,0.0379951857762534,100.0
4,1000,0.95,False,0,10000.0,True,0.9227728503446286,100.0
4,1000,0.95,False,0,10000.0,True,1.2706204666901897,100.0
4,1000,0.95,False,0,10000.0,True,1.037397677014212,100.0
4,1000,0.95,False,0,10000.0,True,0.0441263005070453,100.0
4,1000,0.95,False,0,10000.0,True,0.6059898943410271,100.0
4,1000,0.95,False,0,10000.0,True,0.0163543164566704,100.0
4,1000,0.95,False,0,10000.0,True,0.0423203341756277,100.0
4,1000,0.95,False,0,10000.0,True,0.7936989762932818,100.0
4,1000,0.95,False,0,10000.0,True,0.3520553397252968,100.0
4,1000,0.95,False,0,10000.0,True,0.4795195022038783,100.0
4,1000,0.95,False,0,10000.0,True,0.7707112307824957,100.0
4,1000,0.95,False,0,10000.0,True,1.3298338902011435,100.0
4,1000,0.95,False,0,10000.0,True,1.0465064907941226,100.0
4,1000,0.95,False,0,10000.0,True,0.148356407535914,100.0
4,1000,0.95,False,0,10000.0,True,0.1622838484298725,100.0
4,1000,0.95,False,0,10000.0,True,0.1441300687755529,100.0
4,1000,0.95,False,0,10000.0,True,0.2874486894620673,100.0
4,1000,0.95,False,0,10000.0,True,0.937428678116099,100.0
4,1000,0.95,False,0,10000.0,True,0.202680379394053,100.0
4,1000,0.95,False,0,10000.0,True,0.8165701052777763,100.0
4,1000,0.95,False,0,10000.0,True,0.0969875257169903,100.0
4,1000,0.95,False,0,10000.0,True,0.0226798956913398,100.0
4,1000,0.95,False,0,10000.0,True,0.0587014563404455,100.0
4,1000,0.95,False,0,10000.0,True,1.1709657326929346,100.0
4,1000,0.95,False,0,10000.0,True,0.392960147864045,100.0
4,1000,0.95,False,0,10000.0,True,0.0095956842983682,100.0
4,1000,0.95,False,0,10000.0,True,0.2617237916474266,100.0
4,1000,0.95,False,0,10000.0,True,0.0324046687375982,100.0
4,1000,0.95,False,0,10000.0,True,0.2472435826992125,100.0
4,1000,0.95,False,0,10000.0,True,0.016804445620437,100.0
4,1000,0.95,False,0,10000.0,True,0.4501276541800081,100.0
4,1000,0.95,False,0,10000.0,True,0.3231300299570421,100.0
4,1000,0.95,False,0,10000.0,True,0.0927580845479312,100.0
4,1000,0.95,False,0,10000.0,True,0.6283018905541482,100.0
4,1000,0.95,False,0,10000.0,True,0.3577559642847774,100.0
4,1000,0.95,False,0,10000.0,True,1.1972475824055238,100.0
4,1000,0.95,False,0,10000.0,True,1.0616826525976109,100.0
4,1000,0.95,False,0,10000.0,True,0.1492580408182107,100.0
4,1000,0.95,False,0,10000.0,True,0.2878033387634104,100.0
4,1000,0.95,False,0,10000.0,True,1.010157583508871,100.0
4,1000,0.95,False,0,10000.0,True,0.0027581290384262,100.0
4,1000,0.95,False,0,10000.0,True,0.3471566371641117,100.0
4,1000,0.95,False,0,10000.0,True,0.0191486268159408,100.0
4,1000,0.95,False,0,10000.0,True,0.0193257191427136,100.0
4,1000,0.95,False,0,10000.0,True,1.6354786715215963,100.0
4,1000,0.95,False,0,10000.0,True,0.9777844248586902,100.0
4,1000,0.95,False,0,10000.0,True,0.0678364247342386,100.0
4,1000,0.95,False,0,10000.0,True,0.3155383067197448,100.0
4,1000,0.95,False,0,10000.0,True,0.1966295921241965,100.0
4,1000,0.95,False,0,10000.0,True,0.2986355910912053,100.0
4,1000,0.95,False,0,10000.0,True,1.2712599683946948,100.0
4,1000,0.95,False,0,10000.0,True,0.0657554909025677,100.0
4,1000,0.95,False,0,10000.0,True,1.166849423680091,100.0
4,1000,0.95,False,0,10000.0,True,0.0384034558316273,100.0
4,1000,0.95,False,0,10000.0,True,0.0450363678698977,100.0
4,1000,0.95,False,0,10000.0,True,1.2242095722311177,100.0
4,1000,0.95,False,0,10000.0,True,0.6657097300351609,100.0
4,1000,0.95,False,0,10000.0,True,0.2304970411801434,100.0
4,1000,0.95,False,0,10000.0,True,0.4947517212050201,100.0
4,1000,0.95,False,0,10000.0,True,0.015672558941489,100.0
4,1000,0.95,False,0,10000.0,True,0.0160360401001753,100.0
4,1000,0.95,False,0,10000.0,True,0.5949062398868108,100.0
4,1000,0.95,False,0,10000.0,True,0.0790919122054845,100.0
4,1000,0.95,False,0,10000.0,True,0.7557367763258185,100.0
4,1000,0.95,False,0,10000.0,True,0.0685954595066107,100.0
4,1000,0.95,False,0,10000.0,True,1.3562168138281976,100.0
4,1000,0.95,False,0,10000.0,True,0.3243282519430295,100.0
4,1000,0.95,False,0,10000.0,True,0.600786239048972,100.0
4,1000,0.95,False,0,10000.0,True,0.3044230750108596,100.0
4,1000,0.95,False,0,10000.0,True,0.8085124214549362,100.0
4,1000,0.95,False,0,10000.0,True,0.257314327252697,100.0
4,1000,0.95,False,0,10000.0,True,0.2293802309217767,100.0
4,1000,0.95,False,0,10000.0,True,0.8554919103067675,100.0
4,1000,0.95,False,0,10000.0,True,0.3525694393697165,100.0
4,1000,0.95,False,0,10000.0,True,1.3284702743826529,100.0
4,1000,0.95,False,0,10000.0,True,0.5033775162427219,100.0
4,1000,0.95,False,0,10000.0,True,0.198021858590522,100.0
4,1000,0.95,False,0,10000.0,True,0.9766244709708048,100.0
4,1000,0.95,False,0,10000.0,True,0.5040364555908639,100.0
4,1000,0.95,False,0,10000.0,True,0.324342466202836,100.0
4,1000,0.95,False,0,10000.0,True,0.0474753342094587,100.0
4,1000,0.95,False,0,10000.0,True,0.0775181269747093,100.0
4,1000,0.95,False,0,10000.0,True,0.4514349014627044,100.0
4,1000,0.95,False,0,10000.0,True,0.2008284369359216,100.0
4,1000,0.95,False,0,10000.0,True,1.1557371404335814,100.0
4,1000,0.95,False,0,10000.0,True,0.0731374484763023,100.0
4,1000,0.95,False,0,10000.0,True,0.7209523173793855,100.0
4,1000,0.95,False,0,10000.0,True,0.4263386617892024,100.0
4,1000,0.95,False,0,10000.0,True,0.1605374529707717,100.0
4,1000,0.95,False,0,10000.0,True,0.2473713194719664,100.0
4,1000,0.95,False,0,10000.0,True,0.7748884334456783,100.0
4,1000,0.95,False,0,10000.0,True,0.0871352858458465,100.0
4,1000,0.95,False,0,10000.0,True,0.2192543222851384,100.0
4,1000,0.95,False,0,10000.0,True,0.4936768257336439,100.0
4,1000,0.95,False,0,10000.0,True,0.1100565988215009,100.0
4,1000,0.95,False,0,10000.0,True,0.0363476926445542,100.0
4,1000,0.95,False,0,10000.0,True,0.4523180001959517,100.0
4,1000,0.95,False,0,10000.0,True,0.3375003146983939,100.0
4,1000,0.95,False,0,10000.0,True,0.6854674471649531,100.0
4,1000,0.95,False,0,10000.0,True,0.5779090595545426,100.0
4,1000,0.95,False,0,10000.0,True,0.273617096144477,100.0
4,1000,0.95,False,0,10000.0,True,0.5229089634997415,100.0
4,1000,0.95,False,0,10000.0,True,0.1739481295827261,100.0
4,1000,0.95,False,0,10000.0,True,0.024881904018656,100.0
4,1000,0.95,False,0,10000.0,True,0.1557056650856481,100.0
4,1000,0.95,False,0,10000.0,True,0.8898563423798862,100.0
4,1000,0.95,False,0,10000.0,True,0.1216874710645186,100.0
4,1000,0.95,False,0,10000.0,True,0.8827479070725133,100.0
4,1000,0.95,False,0,10000.0,True,0.0466196430088814,100.0
4,1000,0.95,False,0,10000.0,True,1.0284115385793484,100.0
4,1000,0.95,False,0,10000.0,True,0.3847522154450473,100.0
4,1000,0.95,False,0,10000.0,True,1.887633708449414,100.0
4,1000,0.95,False,0,10000.0,True,0.476498879335594,100.0
4,1000,0.95,False,0,10000.0,True,0.0037501600400986,100.0
4,1000,0.95,False,0,10000.0,True,0.0919644647508022,100.0
4,1000,0.95,False,0,10000.0,True,0.0136373884176919,100.0
4,1000,0.95,False,0,10000.0,True,0.8338233901260566,100.0
4,1000,0.95,False,0,10000.0,True,1.1394047021670417,100.0
4,1000,0.95,False,0,10000.0,True,0.0712878922745687,100.0
4,1000,0.95,False,0,10000.0,True,0.370108282961155,100.0
4,1000,0.95,False,0,10000.0,True,0.2427648946483884,100.0
4,1000,0.95,False,0,10000.0,True,0.3790692299375067,100.0
4,1000,0.95,False,0,10000.0,True,0.0291364888308152,100.0
4,1000,0.95,False,0,10000.0,True,1.0441665316738238,100.0
4,1000,0.95,False,0,10000.0,True,0.5626883911108536,100.0
4,1000,0.95,False,0,10000.0,True,0.0919087310534791,100.0
4,1000,0.95,False,0,10000.0,True,0.1186790846603145,100.0
4,1000,0.95,False,0,10000.0,True,0.5185791351730131,100.0
4,1000,0.95,False,0,10000.0,True,0.6962529916183655,100.0
4,1000,0.95,False,0,10000.0,True,0.1783429994262897,100.0
4,1000,0.95,False,0,10000.0,True,0.7809675382718524,100.0
4,1000,0.95,False,0,10000.0,True,0.7343267523285135,100.0
4,1000,0.95,False,0,10000.0,True,0.0591941898642573,100.0
4,1000,0.95,False,0,10000.0,True,0.3006676037436051,100.0
4,1000,0.95,False,0,10000.0,True,0.2635219098237402,100.0
4,1000,0.95,False,0,10000.0,True,1.0414020849294443,100.0
4,1000,0.95,False,0,100000.0,True,0.0237017968639179,316.22776601683796
4,1000,0.95,False,0,100000.0,True,1.200324730239803,316.22776601683796
4,1000,0.95,False,0,100000.0,True,2.44229634102399,316.22776601683796
4,1000,0.95,False,0,100000.0,True,2.0623195370331544,316.22776601683796
4,1000,0.95,False,0,100000.0,True,2.7606708896699037,316.22776601683796
4,1000,0.95,False,0,100000.0,True,6.5198253163287205,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.1862991026674194,316.22776601683796
4,1000,0.95,False,0,100000.0,True,3.3183161377297097,316.22776601683796
4,1000,0.95,False,0,100000.0,True,7.374753397612395,316.22776601683796
4,1000,0.95,False,0,100000.0,True,2.912437401322165,316.22776601683796
4,1000,0.95,False,0,100000.0,True,1.0446762988756575,316.22776601683796
4,1000,0.95,False,0,100000.0,True,2.730999032510283,316.22776601683796
4,1000,0.95,False,0,100000.0,True,4.94271120890501,316.22776601683796
4,1000,0.95,False,0,100000.0,True,1.015001146541309,316.22776601683796
4,1000,0.95,False,0,100000.0,True,26.314774039837012,316.22776601683796
4,1000,0.95,False,0,100000.0,True,4.356349339852571,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.6437859606556096,316.22776601683796
4,1000,0.95,False,0,100000.0,True,1.071047249742577,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.3201360972662286,316.22776601683796
4,1000,0.95,False,0,100000.0,True,9.548040778601376,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.8038282222551629,316.22776601683796
4,1000,0.95,False,0,100000.0,True,2.557867463173622,316.22776601683796
4,1000,0.95,False,0,100000.0,True,1.248392982432236,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.6815612330897807,316.22776601683796
4,1000,0.95,False,0,100000.0,True,11.84827880494197,316.22776601683796
4,1000,0.95,False,0,100000.0,True,1.6289273588082125,316.22776601683796
4,1000,0.95,False,0,100000.0,True,1.0485771670858242,316.22776601683796
4,1000,0.95,False,0,100000.0,True,83.99975379427968,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.0135236485371734,316.22776601683796
4,1000,0.95,False,0,100000.0,True,1.4330351175352547,316.22776601683796
4,1000,0.95,False,0,100000.0,True,2.238409460644675,316.22776601683796
4,1000,0.95,False,0,100000.0,True,1.4048896764217216,316.22776601683796
4,1000,0.95,False,0,100000.0,True,1.000869225304882,316.22776601683796
4,1000,0.95,False,0,100000.0,True,1.149052856590444,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.3119119295444079,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.6809503341989398,316.22776601683796
4,1000,0.95,False,0,100000.0,True,2.012794749589631,316.22776601683796
4,1000,0.95,False,0,100000.0,True,1.3690843399348012,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.8753802543648987,316.22776601683796
4,1000,0.95,False,0,100000.0,True,1.552577221763812,316.22776601683796
4,1000,0.95,False,0,100000.0,True,1.903500069672717,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.9273364770970433,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.4856329292903716,316.22776601683796
4,1000,0.95,False,0,100000.0,True,1.443157785937089,316.22776601683796
4,1000,0.95,False,0,100000.0,True,3.075313478595831,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.6451416814945787,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.9608044574065032,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.9500543345043012,316.22776601683796
4,1000,0.95,False,0,100000.0,True,2.053590084781291,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.0064751575564372,316.22776601683796
4,1000,0.95,False,0,100000.0,True,6.725578215449247,316.22776601683796
4,1000,0.95,False,0,100000.0,True,2.4032443007626263,316.22776601683796
4,1000,0.95,False,0,100000.0,True,1.976381935855926,316.22776601683796
4,1000,0.95,False,0,100000.0,True,2.1723120769151407,316.22776601683796
4,1000,0.95,False,0,100000.0,True,2.0042151462894537,316.22776601683796
4,1000,0.95,False,0,100000.0,True,1.2638355102022842,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.8408309301493091,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.2595223882167374,316.22776601683796
4,1000,0.95,False,0,100000.0,True,1.3934623599188711,316.22776601683796
4,1000,0.95,False,0,100000.0,True,1.888281944081065,316.22776601683796
4,1000,0.95,False,0,100000.0,True,4.758617351683739,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.7669816424698297,316.22776601683796
4,1000,0.95,False,0,100000.0,True,3.5432202262460493,316.22776601683796
4,1000,0.95,False,0,100000.0,True,4.95260298042286,316.22776601683796
4,1000,0.95,False,0,100000.0,True,2.564115330130873,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.4483608197560187,316.22776601683796
4,1000,0.95,False,0,100000.0,True,1.284034040010695,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.7783247083256839,316.22776601683796
4,1000,0.95,False,0,100000.0,True,6.2152727368701335,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.3068937027676099,316.22776601683796
4,1000,0.95,False,0,100000.0,True,2.983335755047761,316.22776601683796
4,1000,0.95,False,0,100000.0,True,1.850767383488744,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.5211738807723449,316.22776601683796
4,1000,0.95,False,0,100000.0,True,5.360872025754034,316.22776601683796
4,1000,0.95,False,0,100000.0,True,1.337832575666937,316.22776601683796
4,1000,0.95,False,0,100000.0,True,3.603161241472343,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.9792661588336102,316.22776601683796
4,1000,0.95,False,0,100000.0,True,1.8872493294016977,316.22776601683796
4,1000,0.95,False,0,100000.0,True,8.32847073484561,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.7812705597606282,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.5971569557991074,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.4928550339657249,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.0159898464263648,316.22776601683796
4,1000,0.95,False,0,100000.0,True,2.418890978212545,316.22776601683796
4,1000,0.95,False,0,100000.0,True,3.2639159034342957,316.22776601683796
4,1000,0.95,False,0,100000.0,True,97.87534563768789,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.2073650387335988,316.22776601683796
4,1000,0.95,False,0,100000.0,True,3.9260415728356577,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.5119407587887537,316.22776601683796
4,1000,0.95,False,0,100000.0,True,2.5651230984064526,316.22776601683796
4,1000,0.95,False,0,100000.0,True,6.853712857259637,316.22776601683796
4,1000,0.95,False,0,100000.0,True,5.549755098543045,316.22776601683796
4,1000,0.95,False,0,100000.0,True,1.6734922287361655,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.5176676704494554,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.1550531032786182,316.22776601683796
4,1000,0.95,False,0,100000.0,True,2.852499538765258,316.22776601683796
4,1000,0.95,False,0,100000.0,True,3.4548679544695347,316.22776601683796
4,1000,0.95,False,0,100000.0,True,1.2724499210958695,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.4106904892192347,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.1372364164414818,316.22776601683796
4,1000,0.95,False,0,100000.0,True,2.432555852829971,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.4416479526795172,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.1243291649265145,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.3833630214762138,316.22776601683796
4,1000,0.95,False,0,100000.0,True,11.778721724693767,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.5021520522368803,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.7173966801017535,316.22776601683796
4,1000,0.95,False,0,100000.0,True,1.4655769222019046,316.22776601683796
4,1000,0.95,False,0,100000.0,True,3.826493062681976,316.22776601683796
4,1000,0.95,False,0,100000.0,True,3.702679873413956,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.0066452231745444,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.0620859854610955,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.6980871736144607,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.57129269320059,316.22776601683796
4,1000,0.95,False,0,100000.0,True,1.7122364191936157,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.7070447432843499,316.22776601683796
4,1000,0.95,False,0,100000.0,True,1.073739841471422,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.0964651484662013,316.22776601683796
4,1000,0.95,False,0,100000.0,True,1.1096317771315682,316.22776601683796
4,1000,0.95,False,0,100000.0,True,42.75430226974648,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.7462153146440578,316.22776601683796
4,1000,0.95,False,0,100000.0,True,1.0462962156541806,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.8026417503346437,316.22776601683796
4,1000,0.95,False,0,100000.0,True,14.970257027376787,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.62171966116221,316.22776601683796
4,1000,0.95,False,0,100000.0,True,2.51426319731144,316.22776601683796
4,1000,0.95,False,0,100000.0,True,1.831343371835331,316.22776601683796
4,1000,0.95,False,0,100000.0,True,4.77211128507615,316.22776601683796
4,1000,0.95,False,0,100000.0,True,1.4810067329418857,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.5267173308502113,316.22776601683796
4,1000,0.95,False,0,100000.0,True,1.5423059315980936,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.9038807522495632,316.22776601683796
4,1000,0.95,False,0,100000.0,True,14.88303092112436,316.22776601683796
4,1000,0.95,False,0,100000.0,True,2.507233758521465,316.22776601683796
4,1000,0.95,False,0,100000.0,True,2.430189289917108,316.22776601683796
4,1000,0.95,False,0,100000.0,True,1.3557608457290795,316.22776601683796
4,1000,0.95,False,0,100000.0,True,5.429768003010139,316.22776601683796
4,1000,0.95,False,0,100000.0,True,1.8415630368787677,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.1005011881105488,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.6033166033022574,316.22776601683796
4,1000,0.95,False,0,100000.0,True,8.003629769368896,316.22776601683796
4,1000,0.95,False,0,100000.0,True,2.4942775018055583,316.22776601683796
4,1000,0.95,False,0,100000.0,True,3.90693525482898,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.0645951291741226,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.7526930671583507,316.22776601683796
4,1000,0.95,False,0,100000.0,True,2.501281483517761,316.22776601683796
4,1000,0.95,False,0,100000.0,True,3.697393384578049,316.22776601683796
4,1000,0.95,False,0,100000.0,True,0.7365323320344448,316.22776601683796
4,1000,0.95,False,0,100000.0,True,3.6569737896235672,316.22776601683796
4,1000,0.95,False,0,100000.0,True,1.3350111512126528,316.22776601683796
4,1000,0.95,False,0,1000000.0,True,4.162913243832541,1000.0
4,1000,0.95,False,0,1000000.0,True,7.041865082715443,1000.0
4,1000,0.95,False,0,1000000.0,True,2.354726284436481,1000.0
4,1000,0.95,False,0,1000000.0,True,2.1093289733935308,1000.0
4,1000,0.95,False,0,1000000.0,True,24.832036042483736,1000.0
4,1000,0.95,False,0,1000000.0,True,35.64948136842355,1000.0
4,1000,0.95,False,0,1000000.0,True,19.241838534626623,1000.0
4,1000,0.95,False,0,1000000.0,True,13.737926571632896,1000.0
4,1000,0.95,False,0,1000000.0,True,54.49196860252721,1000.0
4,1000,0.95,False,0,1000000.0,True,13.51188556838376,1000.0
4,1000,0.95,False,0,1000000.0,True,15.342945929457455,1000.0
4,1000,0.95,False,0,1000000.0,True,2.726082114704802,1000.0
4,1000,0.95,False,0,1000000.0,True,11.868170906973496,1000.0
4,1000,0.95,False,0,1000000.0,True,25.36095582652886,1000.0
4,1000,0.95,False,0,1000000.0,True,3.359018198582163,1000.0
4,1000,0.95,False,0,1000000.0,True,12.742865675811103,1000.0
4,1000,0.95,False,0,1000000.0,True,10.445862047814238,1000.0
4,1000,0.95,False,0,1000000.0,True,17.66108717901227,1000.0
4,1000,0.95,False,0,1000000.0,True,6.920733573047698,1000.0
4,1000,0.95,False,0,1000000.0,True,13.530712882543355,1000.0
4,1000,0.95,False,0,1000000.0,True,3.1882447382750527,1000.0
4,1000,0.95,False,0,1000000.0,True,1.665092862660174,1000.0
4,1000,0.95,False,0,1000000.0,True,12.294212569527488,1000.0
4,1000,0.95,False,0,1000000.0,True,44.30850112754968,1000.0
4,1000,0.95,False,0,1000000.0,True,147.39390963339633,1000.0
4,1000,0.95,False,0,1000000.0,True,18.037510602489878,1000.0
4,1000,0.95,False,0,1000000.0,True,4.220977179853151,1000.0
4,1000,0.95,False,0,1000000.0,True,4.39505431207968,1000.0
4,1000,0.95,False,0,1000000.0,True,25.359764368737032,1000.0
4,1000,0.95,False,0,1000000.0,True,11.296157882264342,1000.0
4,1000,0.95,False,0,1000000.0,True,8.402923708188416,1000.0
4,1000,0.95,False,0,1000000.0,True,2.4247420669051394,1000.0
4,1000,0.95,False,0,1000000.0,True,162.840663661825,1000.0
4,1000,0.95,False,0,1000000.0,True,28.53122734640273,1000.0
4,1000,0.95,False,0,1000000.0,True,36.067595405800304,1000.0
4,1000,0.95,False,0,1000000.0,True,88.04492082998979,1000.0
4,1000,0.95,False,0,1000000.0,True,17.033573966854636,1000.0
4,1000,0.95,False,0,1000000.0,True,11.673073984947187,1000.0
4,1000,0.95,False,0,1000000.0,True,87.48130363664723,1000.0
4,1000,0.95,False,0,1000000.0,True,10.698396095342128,1000.0
4,1000,0.95,False,0,1000000.0,True,1.750875031133571,1000.0
4,1000,0.95,False,0,1000000.0,True,112.6663762824554,1000.0
4,1000,0.95,False,0,1000000.0,True,36.86643523564984,1000.0
