method_thresh,num_sources,std,over_predict_sources,FN,FP,percent_possible_detections,loc_error_0,loc_error_1,loc_error_2,loc_error_3,best_loc_error_0,best_loc_error_1,best_loc_error_2,best_loc_error_3
inf,2,0,False,False,False,1.0,3.7002751703427006e-11,3.0926163410039053e-12,,,4.413217025078631e-11,4.067383956680332e-12,,
inf,2,0,False,False,False,1.0,4.2021860231844174e-11,2.2886942191983725e-11,,,5.013834441160713e-11,1.916963711515381e-11,,
inf,2,0,False,False,False,1.0,7.468325379605235e-11,9.225012650795572e-11,,,7.999450554568423e-11,8.948822439449226e-11,,
inf,2,0,False,False,False,1.0,1.1770338222894306e-10,2.6844050430523997e-10,,,1.1911695415419374e-10,2.5345587455538256e-10,,
inf,2,0,False,False,False,1.0,1.6847269321326837e-10,4.913831307904935e-10,,,1.940414193188745e-10,4.661651115147003e-10,,
inf,2,0,False,False,False,1.0,2.5345750635411526e-10,3.7877833845304653e-10,,,1.868885750214111e-10,3.2080298438478683e-10,,
inf,2,0,False,False,False,1.0,3.508811228498801e-10,1.1853313114015574e-09,,,2.670462921480734e-10,1.1330823038706557e-09,,
inf,2,0,False,False,False,1.0,4.6422109935393665e-10,0.0,,,4.1049960495334534e-10,0.0,,
inf,1,15,False,False,False,1.0,1.3150640077792894,,,,1.3150640077792894,,,
inf,1,15,False,False,False,1.0,8.557272943699061,,,,8.557272943699061,,,
inf,1,15,False,False,False,1.0,1.6910873499601937,,,,1.6910873499601937,,,
inf,1,15,False,False,False,1.0,16.30121564360272,,,,16.30121564360272,,,
inf,1,15,False,False,False,1.0,6.3416420874752975,,,,6.3416420874752975,,,
inf,1,15,False,False,False,1.0,4.262772069609374,,,,4.262772069609374,,,
inf,1,15,False,False,False,1.0,4.391853297306864,,,,4.391853297306864,,,
inf,1,15,False,False,False,1.0,11.031466858398938,,,,11.031466858398938,,,
inf,1,15,False,False,False,1.0,3.767207504968281,,,,3.767207504968281,,,
inf,1,15,False,False,False,1.0,10.338916362074498,,,,10.338916362074498,,,
inf,1,15,False,False,False,1.0,6.839635336342921,,,,6.839635336342921,,,
inf,1,15,False,False,False,1.0,8.191348738898657,,,,8.191348738898657,,,
inf,1,15,False,False,False,1.0,10.100429696804971,,,,10.100429696804971,,,
inf,1,15,False,False,False,1.0,3.275991602146454,,,,3.275991602146454,,,
inf,1,15,False,False,False,1.0,0.9991252982492345,,,,0.9991252982492345,,,
inf,1,15,False,False,False,1.0,4.243255552343791,,,,4.243255552343791,,,
inf,1,15,False,False,False,1.0,2.6890808398253867,,,,2.6890808398253867,,,
inf,1,15,False,False,False,1.0,8.744543862594458,,,,8.744543862594458,,,
inf,1,15,False,False,False,1.0,4.474267729108393,,,,4.474267729108393,,,
inf,1,15,False,False,False,1.0,10.058572456429062,,,,10.058572456429062,,,
inf,1,15,False,False,False,1.0,5.013228106385942,,,,5.013228106385942,,,
inf,1,15,False,False,False,1.0,4.575315037044033,,,,4.575315037044033,,,
inf,1,15,False,False,False,1.0,1.4492233722138794,,,,1.4492233722138794,,,
inf,1,15,False,False,False,1.0,6.627507815117174,,,,6.627507815117174,,,
inf,1,15,False,False,False,1.0,7.804277885959392,,,,7.804277885959392,,,
inf,1,15,False,False,False,1.0,5.840168445972919,,,,5.840168445972919,,,
inf,1,15,False,False,False,1.0,2.9664563713354104,,,,2.9664563713354104,,,
inf,1,15,False,False,False,1.0,7.523325443245049,,,,7.523325443245049,,,
inf,1,15,False,False,False,1.0,4.630699763378822,,,,4.630699763378822,,,
inf,1,15,False,False,False,1.0,8.957843888581305,,,,8.957843888581305,,,
inf,1,15,False,False,False,1.0,0.7666430446525082,,,,0.7666430446525082,,,
inf,1,15,False,False,False,1.0,10.69467428022477,,,,10.69467428022477,,,
inf,1,15,False,False,False,1.0,7.220169288064467,,,,7.220169288064467,,,
inf,1,15,False,False,False,1.0,7.268262225892588,,,,7.268262225892588,,,
inf,1,15,False,False,False,1.0,7.215000314624627,,,,7.215000314624627,,,
inf,1,15,False,False,False,1.0,9.358833856375947,,,,9.358833856375947,,,
inf,1,15,False,False,False,1.0,10.050304309836838,,,,10.050304309836838,,,
inf,1,15,False,False,False,1.0,3.4167375739765284,,,,3.4167375739765284,,,
inf,1,15,False,False,False,1.0,11.831599843742515,,,,11.831599843742515,,,
inf,1,15,False,False,False,1.0,9.072022104052095,,,,9.072022104052095,,,
inf,1,15,False,False,False,1.0,3.123545382359512,,,,3.123545382359512,,,
inf,1,15,False,False,False,1.0,11.121147858861185,,,,11.121147858861185,,,
inf,1,15,False,False,False,1.0,6.961452678327931,,,,6.961452678327931,,,
inf,1,15,False,False,False,1.0,5.053544092085129,,,,5.053544092085129,,,
inf,1,15,False,False,False,1.0,6.992918363551239,,,,6.992918363551239,,,
inf,1,15,False,False,False,1.0,5.865786642343826,,,,5.865786642343826,,,
inf,1,15,False,False,False,1.0,3.4773466694354913,,,,3.4773466694354913,,,
inf,1,15,False,False,False,1.0,4.719385294463975,,,,4.719385294463975,,,
inf,1,15,False,False,False,1.0,3.334045888168611,,,,3.334045888168611,,,
inf,1,15,False,False,False,1.0,7.959511272458179,,,,7.959511272458179,,,
inf,2,15,False,False,False,1.0,2.0417052774237967,5.767132545558727,,,2.0417054761239752,5.7671325737189605,,
inf,2,15,False,False,False,1.0,6.670624906630162,6.936562893260577,,,6.670624839785145,6.936562799371924,,
inf,2,15,False,False,False,1.0,4.686425111336108,5.813880857901138,,,4.686425111336108,5.813880870187802,,
inf,2,15,False,False,False,1.0,11.844415272468984,5.279563845884335,,,11.84441528711988,5.279563670880924,,
inf,2,15,False,False,False,1.0,5.4454318152327685,9.479897080611298,,,5.445431543792486,9.47989701631541,,
inf,2,15,False,False,False,1.0,7.728317065483874,9.136564844152081,,,7.728317011800722,9.136564995257446,,
inf,2,15,False,False,False,1.0,2.918576871835286,4.0187858358940645,,,2.9185764311560902,4.018785867953967,,
inf,2,15,False,False,False,1.0,12.077880266136034,4.33452464595849,,,12.077880519968835,4.3345246442903935,,
inf,2,15,False,False,False,1.0,3.9422082941511065,6.732639134111985,,,3.9422082695851435,6.732639336769151,,
inf,2,15,False,False,False,1.0,4.019951395648238,6.751701078876772,,,4.019951320727032,6.751700754081182,,
inf,2,15,False,False,False,1.0,6.448969784953814,4.290982373332215,,,6.448969656134903,4.290982093752836,,
inf,2,15,False,False,False,1.0,9.277847939676578,3.7025813490362354,,,9.27784785734432,3.7025813442502407,,
inf,2,15,False,False,False,1.0,2.8483756231466235,3.8780809913088516,,,2.8483756591900984,3.8780810983454552,,
inf,2,15,False,False,False,1.0,2.03337473459864,8.445934337230595,,,2.03337473459864,8.445934343227236,,
inf,2,15,False,False,False,1.0,2.2074331638775466,15.172549620439357,,,2.2074332186890926,15.172549686056398,,
inf,2,15,False,False,False,1.0,6.905509673088513,5.500004444208916,,,6.90550978837882,5.5000044605253935,,
inf,2,15,False,False,False,1.0,8.524589484097374,12.227938480010534,,,8.524589502773825,12.227938316342039,,
inf,2,15,False,False,False,1.0,9.684486247077695,2.9854704687696687,,,9.684486290372977,2.9854705440021307,,
inf,2,15,False,False,False,1.0,4.784838199754387,4.019031035120877,,,4.784838103137381,4.019031045257905,,
inf,2,15,False,False,False,1.0,16.494683654951345,3.124709037658289,,,16.494683670852716,3.124709099819359,,
inf,3,15,False,False,False,1.0,7.455055894644841,11.232833929209846,2.9356119664298603,,7.455055862556425,10.757048559637857,2.9356119664298603,
inf,3,15,False,False,False,1.0,4.084668257866045,5.399717450559238,7.54746698328635,,3.2557973223866443,3.4903034309144076,7.547468613020263,
inf,3,15,False,False,False,1.0,7.526319806953877,2.3928068212747524,5.0888394312603795,,9.699988513239443,4.979644796374113,5.0888397351819945,
inf,3,15,False,False,False,1.0,4.71091830914674,3.8789949136643034,7.504986388055824,,4.710918134300458,3.878994806528451,7.504985902778657,
inf,3,15,False,False,False,1.0,2.857848529304117,1.195166215165708,10.540683542574458,,2.857848563813909,1.1951661736924362,10.540681280977143,
inf,3,15,False,False,False,1.0,4.7712631722975685,2.325878988281602,0.7625448715306553,,4.771263035547912,2.1432753954504515,0.9500697135345018,
inf,3,15,False,False,False,1.0,12.718628842489897,5.40196639242738,4.944578827890719,,12.718628786854408,5.40196639242738,4.656542964761598,
inf,3,15,False,False,False,1.0,6.223137032865219,10.47916220111738,2.2912658789534834,,6.223137032865219,10.479162278371488,2.2912659257167793,
inf,3,15,False,False,False,1.0,3.461536487689725,14.387504256859987,0.28065174022413725,,3.4615364844704355,14.387504339915267,0.28065120416848355,
inf,3,15,False,False,False,1.0,8.624529712381015,6.159496434419236,6.495933919861014,,8.624529589822169,6.15949623464494,6.495934284983334,
inf,3,15,False,False,False,1.0,5.417718970945171,6.7756351329962365,3.1442257835624194,,5.417719026129595,6.7171959220188615,3.2120693116244423,
inf,3,15,False,False,False,1.0,3.2232842297135496,6.011628690748209,7.753884241341813,,3.223284233401036,6.0116287535033175,7.753883755518663,
inf,3,15,False,False,False,1.0,5.278079278925103,7.330058720076665,1.906142999697163,,5.278079333653032,7.330058720076665,1.9013561065334053,
inf,3,15,False,False,False,1.0,5.870950358745212,9.28950830482888,4.07424863228545,,5.870950460313881,9.289508375270936,4.07424915283504,
inf,3,15,False,False,False,1.0,7.67079925614247,11.367720728777016,3.110844727734752,,7.670799257575063,11.36772067395569,3.11084404993349,
inf,4,15,False,False,False,1.0,5.460969892461031,8.501453893098851,12.072348016849032,3.4592836922575323,5.460969892461031,8.501453979295256,13.355676977804343,3.4592836520618353
inf,4,15,False,False,False,1.0,13.52568680245471,3.7159209829777757,7.382084760578362,3.709163865281081,13.5256868563196,3.7159218088222397,3.935219474657626,3.7091636125199616
inf,4,15,False,False,False,1.0,4.107613514256877,5.214561578537582,3.0867482352380504,11.264344995955806,4.107613514256877,5.214561733361496,3.086753459712028,11.264344930083402
inf,4,15,False,False,False,1.0,8.987870034944539,1.6573020627277675,7.337290269458516,8.771269546606161,8.98787007452375,1.6573021215250265,7.337290269458516,8.771269433254952
inf,4,15,False,False,False,1.0,8.57000281269786,2.7837896539911093,2.7988095531132657,4.118334744103518,8.57000285269154,2.7837898781945287,2.798809597447697,4.118334684701438
inf,4,15,False,False,False,1.0,2.0525654501161306,5.764832165233833,6.506848480476128,14.505924258418398,2.052565499710918,5.76483201583811,6.506847249707338,14.505924258418398
inf,4,15,False,False,False,1.0,4.598095861461341,3.8023297529860205,6.829264142217502,1.115010313144649,4.598095741841649,3.802329753404086,6.829265505510425,1.1150103734054657
inf,4,15,False,False,False,1.0,7.808865533724125,2.7034477358264186,6.424620829318252,5.319977772043181,7.80886576129264,2.703447362451531,6.424619634223865,5.3199776889223935
inf,4,15,False,False,False,1.0,9.804893598302806,5.321618539169163,13.260962306508022,3.176554248444631,9.804893592950338,5.321618733652692,13.260959498922192,3.1765542424542677
inf,4,15,False,False,False,1.0,10.227532935536201,11.38663664858397,3.9522702152209,0.2606326839616083,10.227533170828082,9.548448950272274,1.1266651874472282,0.26063266896151527
inf,4,15,False,False,False,1.0,14.975249759580004,13.25763362076973,2.541361236168682,4.97446834587543,14.975249639952178,13.25763228785614,2.541358948242299,4.9744680677689015
inf,4,15,False,False,False,1.0,6.883009941486395,2.627774714372085,5.488243145143664,11.921230957879391,6.883009937886758,3.25647123856657,5.02898123067498,11.921230946797607
inf,4,15,False,False,False,1.0,0.49236590380986894,5.29525385029474,8.454738894629925,6.038837432941229,0.4923657114371144,5.29525385029474,8.454738970751302,6.038837620920434
inf,4,15,False,False,False,1.0,4.434088340209884,8.323240768185926,11.58045995550588,3.4077141230835877,4.43408836178585,8.3232403620409,11.580467268829478,3.407714041195564
inf,4,15,False,False,False,1.0,7.790590082414529,2.519476817965821,6.97135173879445,11.524387748739183,7.790590148939479,2.5194763692966453,6.971414305892581,11.524387634825537
inf,4,15,False,False,False,1.0,6.025437777205835,1.6231539063043867,3.8118921408966826,3.2208812230099615,6.025437719014257,1.6231536575810779,3.8118813054114473,3.220881087387891
inf,4,15,False,False,False,1.0,4.1762740358235835,4.693237902648614,11.072263037035798,5.485212733850659,4.176274243827886,4.693237804542683,11.062807891898053,5.485212646042768
inf,4,15,False,False,False,1.0,4.094682677225957,5.449381776552543,8.911493011417873,0.5106795929873895,4.094682782446317,5.449381813108303,8.911491111795684,0.5106796623425142
inf,4,15,False,False,False,1.0,3.2092872442922333,1.5803193162069538,4.152162207002033,3.6534713624421613,3.209287485048584,1.5803193162069655,4.152171718733702,3.6534711877792763
inf,4,15,False,False,False,1.0,10.333036734590056,0.4552717227158858,5.623155601452303,1.3443205408160996,11.070327752233606,0.4552735302328714,5.623155601452303,1.3443210371094387
inf,4,15,False,False,False,1.0,6.876104802111658,9.571738809562044,4.963758948679328,5.871983061259799,7.815430340485239,9.571738869123795,4.963761572356653,5.871983061259799
inf,4,15,False,False,False,1.0,6.300424588247826,9.745563796716086,7.315945716971277,10.697036955183655,6.300424477721177,9.745563796716112,7.31595113086542,10.697036878606049
inf,4,15,False,False,False,1.0,3.0967444866246248,5.394128644926345,6.169466404881712,5.387488820828496,3.096744447965497,5.39412934954503,6.169467688994264,5.387488820828496
inf,4,15,False,False,False,1.0,6.016986751005529,6.875594061296471,9.393085161751214,13.490542761228774,6.016986886001044,6.87559522384259,9.393079932303284,13.49054209379373
inf,4,15,False,False,False,1.0,6.804818086908887,11.679841653701898,6.864108155452537,7.949275640574288,6.804818017817079,11.679841689981739,6.8641110072670575,7.949272788226467
inf,4,15,False,False,False,1.0,0.4864884877604575,9.85852780836739,11.443692161429654,4.994725919475314,0.4864884285152106,9.858527405688823,11.44369337052348,4.994725807284934
inf,4,15,False,False,False,1.0,9.15870651362922,8.032873020442063,8.44226594234344,3.986654181948651,9.158706441153102,8.032872847944855,8.442265871179144,3.9866542365137017
inf,4,15,False,False,False,1.0,6.432503478486551,3.1400582166392303,2.8765543451470195,2.9328261126333195,6.43250346765284,3.1400582413906526,2.8765537061690876,2.386458790794906
inf,4,15,False,False,False,1.0,6.4944575769022626,8.262650429228664,3.6159513385968562,2.5749547608298595,6.494457713502886,5.24008539787444,3.61595021164348,0.809042758895976
inf,4,15,False,False,False,1.0,11.02998649875225,14.419141117626035,3.741791670260483,6.597272448854068,11.029986497190615,14.4191409046192,3.741791122591376,6.597272450795991
inf,4,15,False,False,False,1.0,7.392645233394591,16.708613202384175,8.691353383962795,6.724367466802244,7.392645155702087,4.504190266588444,8.691355237264599,6.456562047218056
inf,4,15,False,False,False,1.0,8.461110581684354,8.453154830332382,13.611439750636883,20.07215792330244,8.461110489572881,8.453154900873491,13.611435516489461,20.07215792330244
inf,4,15,False,False,False,1.0,3.8617050591511815,5.37656065790985,13.838210048917785,11.228894209083583,3.861704896756156,5.376560802449593,13.83820928683243,11.228894190294112
inf,4,15,False,False,False,1.0,1.4430121172921018,4.550887159852128,11.024032954043676,8.98313815302272,1.4430120990977113,4.55088690247952,11.024026227303978,8.983135894882507
inf,4,15,False,False,False,1.0,10.859211854849143,7.737953805222997,3.0894632703161635,7.442928896127428,10.859212110979017,7.737953350520441,3.0894634848234457,7.442928947857383
inf,4,15,False,False,False,1.0,5.38035856417901,4.182911935906312,13.781054997870395,4.007831525921758,5.380358668720497,4.182912276925739,13.78105480323018,4.007831303678307
inf,4,15,False,False,False,1.0,19.18402612033954,7.690962525335379,7.951135996030854,8.738073217758828,19.184026348416076,7.69096234424166,7.951136709441612,8.738074021039179
inf,4,15,False,False,False,1.0,5.630530977013359,5.889480206327855,9.288432332710435,3.1783865946354517,5.630531009818546,5.889480163232323,9.288431186274622,3.1783865534071394
inf,4,15,False,False,False,1.0,1.664980050579811,19.773139460540072,6.657916857931272,18.829013520841773,1.6649799017042917,19.773139659536707,6.657916369214694,18.829013520841773
inf,4,15,False,False,False,1.0,1.0914689737753507,7.987737859192068,1.2805913465323162,4.044242256205353,1.0914690296449756,7.9877380778392295,1.2805891410548553,3.783019881527812
inf,4,15,False,False,False,1.0,2.9617326923590253,10.599270592456467,6.939368186013078,2.8848993718568154,2.9617327487040233,10.599270585036992,6.939368272591709,2.7683221885722658
inf,4,15,False,False,False,1.0,1.5919516823562845,1.806927463349666,11.086350303972305,6.658014873923137,1.5919516778944887,1.8069275400555824,11.086350450725448,7.570279199626594
inf,4,15,False,False,False,1.0,8.307405314930406,1.5764806149081076,16.3933055735123,14.405028176710783,8.307405314189921,1.5764808925787042,16.393304818493693,14.225662378519955
inf,4,15,False,False,False,1.0,12.531432398985288,13.700763456606433,8.13322137463065,4.143957203120071,12.531432276917027,13.70076372002681,8.13322211358584,1.731335927555711
inf,4,15,False,False,False,1.0,5.202365657758174,9.646456406818746,12.699793048128706,6.717741317380798,5.202365506399921,9.646456630744199,12.699792759571988,6.731580505280391
inf,4,15,False,False,False,1.0,1.5776991383737384,4.952277282223252,5.595925474205015,5.424758030263797,1.5776985688226148,4.952276864905266,5.595925470938772,5.754981430453588
inf,4,15,False,False,False,1.0,5.364742196837518,6.317969725957131,8.846150794917857,5.8786843594090445,5.364742131941724,6.317970155578282,8.84615076689374,5.948287915298543
inf,4,15,False,False,False,1.0,3.5659432260966284,13.6929601187772,12.897365580152327,4.729777565955741,3.565943271507553,13.692960267504358,12.897366625300434,4.729777804094783
inf,4,15,False,False,False,1.0,4.952482093153415,14.031216291316719,1.7845481364541456,11.244169826334465,4.952482175363306,14.031216278199237,1.7845470781267005,11.244169401958722
inf,4,15,False,False,False,1.0,11.297469436684748,1.7191516033787204,2.917665571037671,10.617737462007005,11.29746968081638,1.7191519638479704,2.9176653850937444,10.617737798340306
inf,3,15,False,False,False,1.0,6.949222709814531,7.704725517810362,5.651422421479468,,6.949222709799304,7.704725920192162,5.6514225594423335,
inf,3,15,False,False,False,1.0,7.875881511027308,10.86675357100135,15.37498801691153,,7.875881107998042,10.866753191640695,15.374987800582954,
inf,3,15,False,False,False,1.0,0.8186564252200492,4.70711311631839,2.3441023252117503,,0.8186563724105664,4.707112403033492,2.3441027368142198,
inf,3,15,False,False,False,1.0,14.02073681587277,8.973156328899998,10.880621836852946,,14.020736222163531,8.973156017452961,10.88062181431146,
inf,3,15,False,False,False,1.0,9.555036527544774,2.6399572002185874,4.04476430240814,,9.555036616404282,2.6399571093811955,4.0447680905767465,
inf,3,15,False,False,False,1.0,9.362876746849045,3.604888546040549,5.036736762566095,,9.362876550048428,3.6048890308882147,5.03673695051313,
inf,3,15,False,False,False,1.0,5.92402490650824,7.464409892732749,5.263753730097829,,5.924024919053784,7.464409515251166,5.263751795075759,
inf,3,15,False,False,False,1.0,1.0232796344625157,18.29222705006803,6.179933858098133,,1.023279515305971,18.292226564080533,6.179935081305267,
inf,3,15,False,False,False,1.0,10.960843666835844,12.337979421069807,7.12133711804744,,10.960844081180154,12.337980162880521,7.1213370637099995,
inf,3,15,False,False,False,1.0,9.562989038067782,11.157969696274597,11.753041024491443,,9.56298884230302,11.157969696274597,11.753039896839237,
inf,3,15,False,False,False,1.0,3.212980219606118,11.832055880417057,9.17070968823448,,3.2129802349399994,11.832055880417057,9.17070976424882,
inf,3,15,False,False,False,1.0,6.132552908578649,11.486629230163686,7.61794736549079,,6.132553087547297,11.486629295867788,7.6179477503379065,
inf,3,15,False,False,False,1.0,2.2299612995620173,6.093027099714108,17.590088473568414,,2.2299611283090566,6.093028353760488,17.590089420806613,
inf,3,15,False,False,False,1.0,15.266182255337617,2.598286774747584,13.285029212897177,,15.266182267020378,2.59828683856214,13.285029601134392,
inf,3,15,False,False,False,1.0,4.962808423432298,7.564593822008884,6.891261534546211,,4.962808526972405,7.564593463884013,6.891260838040102,
inf,3,15,False,False,False,1.0,4.0527563420250186,4.9846079681088895,10.000663041039843,,4.052756370243031,4.9846079681088895,9.620557290924866,
inf,3,15,False,False,False,1.0,7.55647687112664,10.262962204894217,4.5322355484275905,,7.556477348326891,10.262962204894217,4.288155939951646,
inf,3,15,False,False,False,1.0,5.195125303961777,8.56237727708558,20.515520547135765,,7.6324311060775685,8.56237727708558,21.153598803538546,
inf,3,15,False,False,False,1.0,7.590751528616013,9.663854245434942,7.222736273866422,,5.510650494654304,9.347770543167817,8.73892314286071,
inf,3,15,False,False,False,1.0,8.669215260435235,16.199533736860996,10.691925300014255,,10.690441553548638,11.734702949330694,10.477676905985621,
inf,3,15,False,False,False,1.0,6.717119597895717,1.8610856885418665,7.232665895146778,,7.844676379950919,1.8610856885418665,7.613804432791425,
inf,3,15,False,False,False,1.0,6.806928355885567,13.324237058239419,3.889710388010051,,5.901671586309161,13.324237058239419,4.039216392156107,
inf,3,15,False,False,False,1.0,3.3780600501744296,5.537494959676758,6.101474176818736,,3.3780600881999567,5.537494959676758,6.089672474972235,
inf,3,15,False,False,False,1.0,5.973069248318593,12.757204373068975,3.6482830761802876,,5.973069248318593,12.579469135386939,4.3433124293002585,
inf,3,15,False,False,False,1.0,7.315609134982644,7.423861781491773,8.41197186805752,,7.315610645666063,7.423861781491773,7.256981500200032,
inf,3,15,False,False,False,1.0,6.150137676728647,12.571071040841746,16.588903377315372,,6.150137712335028,12.571071040841746,16.575774444364253,
inf,3,15,False,False,False,1.0,1.5268659939563582,3.7615917879967897,12.031041112982276,,1.526865399650442,3.7615917879967897,11.640607698852582,
inf,3,15,False,False,False,1.0,14.67211702306294,3.597987893948677,2.4713909468025888,,14.672113390753108,3.597987893948677,3.1968119052012534,
inf,3,15,False,False,False,1.0,12.414534907936668,6.254237415989965,3.2327419153381634,,12.41453505700532,6.25423769338523,3.232741801231815,
inf,3,15,False,False,False,1.0,12.189516328748086,6.546849080461347,17.334594156438897,,12.189517393135564,6.546847973616409,17.33459465093072,
inf,3,15,False,False,False,1.0,14.728200110729235,6.193794770437259,1.3486932289375786,,14.728201528397369,6.19379496578691,1.3486933459874728,
inf,3,15,False,False,False,1.0,6.033976090700878,2.7659738820779305,7.915374984854868,,6.033974142489493,2.765973980960353,7.915375186004358,
inf,3,15,False,False,False,1.0,5.469250442855959,16.765669591941666,3.7669640227875605,,5.469245130254626,16.76566908864333,3.766963321327258,
inf,3,15,False,False,False,1.0,9.152256454699403,4.569387307494157,5.525652642668056,,9.152251657327055,4.569387815367976,5.525652049619586,
inf,3,15,False,False,False,1.0,7.735182178484077,5.646577258242763,5.396007553201867,,7.735175794306638,5.646575700719422,5.396008562605919,
inf,2,15,False,False,False,1.0,10.255166834480994,3.5913855108690793,,,10.25514913478529,3.5913853107063156,,
inf,2,15,False,False,False,1.0,9.109555263763601,14.2114718235293,,,9.109632778339853,14.211471909050847,,
inf,2,15,False,False,False,1.0,2.6215656772128098,12.251225742752252,,,2.6215773916995713,12.25122574052125,,
inf,2,15,False,False,False,1.0,2.222662152742358,13.04006991163117,,,2.2226648389898496,13.040071112395134,,
inf,2,15,False,False,False,1.0,6.2154221077499745,10.906001066883045,,,6.215426216153587,10.906001010470842,,
inf,2,15,False,False,False,1.0,8.70126757705819,5.846271572446686,,,9.394060797505304,3.8277152874783846,,
inf,2,15,False,False,False,1.0,1.6925747436682115,1.2469889766441093,,,1.692575834932254,1.246988827391128,,
inf,2,15,False,False,False,1.0,12.942585196376914,4.6260244552019385,,,12.942588627674816,4.626024525975222,,
inf,2,15,False,False,False,1.0,4.621201523697025,9.536904390623377,,,4.621199789786534,9.536904315409132,,
inf,2,15,False,False,False,1.0,3.2404391530444494,11.734117260115697,,,3.9619441984588595,11.734117260115697,,
inf,2,15,False,False,False,1.0,6.8070696522628165,8.014380926148494,,,5.838862568351155,8.014380926148494,,
inf,2,15,False,False,False,1.0,8.095091656510352,6.816211065380599,,,8.671007243979629,6.816211065380599,,
inf,2,15,False,False,False,1.0,12.42577328896039,7.434707814785551,,,6.576205387574241,7.434707814785551,,
inf,2,15,False,False,False,1.0,9.651542074987944,15.106701894366235,,,6.80564545604837,15.106701894366235,,
inf,2,15,False,False,False,1.0,2.7097252272650505,8.616025461580305,,,5.492176758809912,8.616025461580305,,
inf,2,15,False,False,False,1.0,4.892331757839609,9.640071796179239,,,4.390268871809182,9.640071796179239,,
inf,2,15,False,False,False,1.0,4.8328108797812,2.0973564803497604,,,4.832811250681606,2.09735684632681,,
inf,2,15,False,False,False,1.0,8.345357243705918,3.7556254885031484,,,8.345357364671283,3.7556254979501538,,
inf,2,15,False,False,False,1.0,9.350896895242807,1.984731036296923,,,9.350895654070253,1.9847318184153198,,
inf,2,15,False,False,False,1.0,9.311879171354006,6.388438414014055,,,9.311877825331038,6.388438175726071,,
inf,2,15,False,False,False,1.0,7.1887444097529265,10.431826275966207,,,7.188744959647443,10.431826034853543,,
inf,2,15,False,False,False,1.0,12.316988629030714,5.621741540743899,,,12.316989122407334,5.6217411554844565,,
inf,2,15,False,False,False,1.0,10.859666741485038,7.622012713605507,,,10.859666783545133,7.622012607549878,,
inf,2,15,False,False,False,1.0,1.478114733415374,10.811837279467436,,,1.4781138485577576,10.811836348810303,,
inf,2,15,False,False,False,1.0,5.865300765878337,4.553011884262329,,,5.865297834742882,4.553011785747537,,
inf,2,15,False,False,False,1.0,11.49491145546431,11.210374043313053,,,11.49491099720648,11.210373818592494,,
inf,2,15,False,False,False,1.0,4.372613154637328,6.4896387775255775,,,4.372613144070097,6.489638782913715,,
inf,2,15,False,False,False,1.0,7.182077694450317,4.316783321849871,,,7.182079951064447,4.316782993767216,,
inf,2,15,False,False,False,1.0,4.079854650804125,13.628322221288942,,,4.079854973889332,13.628321552143056,,
inf,2,15,False,False,False,1.0,17.92780635833764,8.031770120454796,,,17.927809297459078,8.03176990357344,,
inf,1,30,False,False,False,1.0,31.912150460408583,,,,2.630165255122938,,,
inf,1,30,False,False,False,1.0,68.42321922319385,,,,17.109324364227618,,,
inf,1,30,False,False,False,1.0,12.193332865333804,,,,3.3841226060926126,,,
inf,1,30,False,False,False,1.0,69.45510995824195,,,,32.61931931414819,,,
inf,1,30,False,False,False,1.0,12.67635642261402,,,,12.67635642261402,,,
inf,1,30,False,False,False,1.0,8.52345849652096,,,,8.52345849652096,,,
inf,1,30,False,False,False,1.0,26.920713093363236,,,,8.783411429062848,,,
inf,1,30,False,False,False,1.0,22.066885269375884,,,,22.066885269375884,,,
inf,1,30,False,False,False,1.0,7.541396123899917,,,,7.541396123899917,,,
inf,1,30,False,False,False,1.0,42.53810219553371,,,,20.71357388040888,,,
inf,1,30,False,False,False,1.0,13.67694971428509,,,,13.67694971428509,,,
inf,1,30,False,False,False,1.0,16.404814213967363,,,,16.404814213967363,,,
inf,1,30,False,False,False,1.0,20.206807336575395,,,,20.206807336575395,,,
inf,1,30,False,False,False,1.0,6.550803177786371,,,,6.550803177786371,,,
inf,1,30,False,False,False,1.0,1.9988811878696087,,,,1.9988811878696087,,,
inf,1,30,False,False,False,1.0,8.485675365275128,,,,8.485675365275128,,,
inf,1,30,False,False,False,1.0,29.68955429934618,,,,5.366016133432802,,,
inf,1,30,False,False,False,1.0,17.520523796699326,,,,17.520523796699326,,,
inf,1,30,False,False,False,1.0,8.961552235525069,,,,8.961552235525069,,,
inf,1,30,False,False,False,1.0,20.07994867173174,,,,20.07994867173174,,,
inf,1,30,False,False,False,1.0,39.350144117091666,,,,10.072063033835876,,,
inf,1,30,False,False,False,1.0,9.142028715812126,,,,9.142028715812126,,,
inf,1,30,False,False,False,1.0,2.896917871713818,,,,2.896917871713818,,,
inf,1,30,False,False,False,1.0,25.140058295916067,,,,13.261742636296301,,,
inf,1,30,False,False,False,1.0,15.584132367864335,,,,15.584132367864335,,,
inf,1,30,False,False,False,1.0,11.669420251124505,,,,11.669420251124505,,,
inf,1,30,False,False,False,1.0,5.918000416362277,,,,5.918000416362277,,,
inf,1,30,False,False,False,1.0,15.035925888020726,,,,15.035925888020726,,,
inf,1,30,False,False,False,1.0,9.18807753063681,,,,9.18807753063681,,,
